producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_regresion_lineal,prediccion_baseline,prediccion_final,metodo_usado
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,2022-09,3,0.0,17.05,10.07,10.07,Media móvil
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,2022-09,3,0.18,0.0,0.0,0.0,Media móvil
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,2022-09,3,39.27,13.14,17.26,17.26,Media móvil
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,2022-09,3,0.25,0.0,0.0,0.0,Media móvil
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,2022-09,3,0.45,0.0,0.15,0.15,Media móvil
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,2022-09,3,0.15,0.0,0.52,0.52,Media móvil
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,2022-09,3,0.07,0.0,0.26,0.26,Media móvil
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,2022-09,3,0.64,0.0,0.32,0.64,XGBoost
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,3.8,17.79,11.85,11.85,Media móvil
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,2022-09,3,0.17,0.0,0.38,0.38,Media móvil
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.81,0.0,0.47,0.81,XGBoost
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,2022-09,3,8.91,10.36,10.04,10.04,Media móvil
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,2022-09,3,9.91,11.56,13.52,13.52,Media móvil
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,2022-09,3,0.36,0.0,0.15,0.15,Media móvil
706261,GELATINA FLUIDA MODIFICADA EN SOLUCIÓN IÓNICA SOLUCIÓN INYECTABLE 20G/500ML,MEDICAMENTOS,2022-09,3,0.21,0.0,0.0,0.0,Media móvil
706577,APLICADOR NITRATO DE PLATA,DISPOSITIVOS MEDICO,2022-09,3,0.22,0.0,0.08,0.22,XGBoost
706670,ACICLOVIR TABLETA 800MG,MEDICAMENTOS,2022-09,3,1.64,15.11,35.7,35.7,Media móvil
706682,QUETIAPINA TABLETA 100MG,MEDICAMENTOS,2022-09,3,13.17,59.75,58.59,58.59,Media móvil
706722,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/125UI,MEDICAMENTOS,2022-09,3,18.47,13.79,40.24,40.24,Media móvil
707118,AZITROMICINA TABLETA 500MG,MEDICAMENTOS,2022-09,3,0.86,14.6,29.0,29.0,Media móvil
707121,CIPROFLOXACINO 500MG TABLETA,MEDICAMENTOS,2022-09,3,23.65,18.21,26.89,23.65,XGBoost
707126,ACETAMINOFEN JARABE 150 MG/5 ML FRASCO x 60 ML,MEDICAMENTOS,2022-09,3,0.59,0.0,0.87,0.59,XGBoost
707137,LORATADINA JARABE 1MG/1ML (100MG/100ML),MEDICAMENTOS,2022-09,3,0.15,0.0,0.85,0.85,Media móvil
707251,SILDENAFIL TABLETA 50MG,MEDICAMENTOS,2022-09,3,1.27,32.79,21.67,21.67,Media móvil
707258,TRANSDUCTOR PLASTICO,DISPOSITIVOS MEDICO,2022-09,3,179.22,251.96,210.26,179.22,XGBoost
707300,SURFACTANTE PULMONAR PORCINO SUSPENSIÓN INYECTABLE 240MG/3ML,MEDICAMENTOS,2022-09,3,0.78,0.0,0.4,0.78,XGBoost
707547,AGUJA COAXIAL MCXS 14X10,DISPOSITIVOS MEDICO,2022-09,3,0.11,0.0,0.0,0.0,Media móvil
707596,ONDANSETRON SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,2022-09,3,195.88,91.55,142.61,195.88,XGBoost
707597,ONDANSETRON SOL. INYECTABLE 8MG/4ML,MEDICAMENTOS,2022-09,3,312.66,483.85,421.44,421.44,Media móvil
707610,COLECALCIFEROL 25.000 UI,MEDICAMENTOS,2022-09,3,0.29,0.0,0.0,0.0,Media móvil
707621,CEFTOLOZANO/TAZOBACTAM 1.5G (1+0.5G) POLVO PARA RECONSTITUCION,MEDICAMENTOS,2022-09,3,1.68,0.0,1.13,1.68,XGBoost
707755,METOPROLOL SUCCINATO TABLETA 50MG,MEDICAMENTOS,2022-09,3,75.41,76.38,82.76,75.41,XGBoost
707781,DREN BALKE 19FR REDONDO S/U REF 2232,DISPOSITIVOS MEDICO,2022-09,3,0.15,0.0,0.04,0.15,XGBoost
707878,CATETER PREMICATH 28GX1FRX20CM    ,DISPOSITIVOS MEDICO,2022-09,3,1.93,3.42,2.69,1.93,XGBoost
708178,AGUJA P/ASPIRACION DE MEDULA OSEA DBMNI 1501 RP.M,DISPOSITIVOS MEDICO,2022-09,3,5.14,2.04,3.89,3.89,Media móvil
708344,JERINGA  5ML LIBRE DE LATEX,DISPOSITIVOS MEDICO,2022-09,3,6867.97,6347.46,6821.82,6347.46,Regresión Lineal
708346,JERINGA 20ML ,DISPOSITIVOS MEDICO,2022-09,3,635.07,806.01,692.0,635.07,XGBoost
708363,CIANOCOBALAMINA 1MG/1ML (VITAMINA B12) SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,32.04,17.96,25.59,32.04,XGBoost
708677,DOMPERIDONA 1MG/1ML SUSPENSION,MEDICAMENTOS,2022-09,3,3.95,0.0,2.75,3.95,XGBoost
708756,CATETER RECTO COAXIAL 2L 11FR X 20CM (MAHURKAR RECTO),DISPOSITIVOS MEDICO,2022-09,3,9.0,11.48,10.8,9.0,XGBoost
708771,HARTMAN SOLUCION INYECTABLE 3000 ML,MEDICAMENTOS,2022-09,3,0.0,0.0,1.04,1.04,Media móvil
708786,SENSOR NEONATAL PULSOXIMETRO,DISPOSITIVOS MEDICO,2022-09,3,42.76,25.74,32.47,42.76,XGBoost
708833,QUETIAPINA TABLETA 25MG,MEDICAMENTOS,2022-09,3,151.71,317.7,307.81,307.81,Media móvil
708836,TOPIRAMATO TABLETA 100MG,MEDICAMENTOS,2022-09,3,0.47,0.0,0.0,0.0,Media móvil
708852,TRAMPA DE LUKEN    ,DISPOSITIVOS MEDICO,2022-09,3,58.08,183.56,109.99,58.08,XGBoost
708883,AQUACEL AG+ APOSITO 20 X 30 ,DISPOSITIVOS MEDICO,2022-09,3,3.5,2.04,3.41,3.5,XGBoost
708919,ZIDOVUDINA SOLUCIÓN INYECTABLE 10MG/1ML,MEDICAMENTOS,2022-09,3,0.25,0.0,0.06,0.25,XGBoost
709134,LEVETIRACETAM TABLETA 500MG,MEDICAMENTOS,2022-09,3,165.15,383.32,249.3,165.15,XGBoost
709707,CATETER VENOSO CENTRAL (CVC) BILUMEN 7FRX20CM ,DISPOSITIVOS MEDICO,2022-09,3,4.33,3.35,5.85,4.33,XGBoost
709736,"ALPRAZOLAM TABLETA 0,25 MG ",CONTROLADOS,2022-09,3,123.3,63.85,105.54,123.3,XGBoost
709757,DIAZEPAM SOLUCIÓN INYECTABLE 10MG/2ML ,CONTROLADOS,2022-09,3,0.57,0.0,1.52,1.52,Media móvil
710039,SEDA  0 CS424 (GS-21)SOFSILK  TYCO,DISPOSITIVOS MEDICO,2022-09,3,0.72,2.51,2.37,2.51,Regresión Lineal
710045,SEDA 3-0 SS684( C-14)SOFSILK,DISPOSITIVOS MEDICO,2022-09,3,15.17,6.2,10.41,10.41,Media móvil
710108,SURGIPRO 4-0 SP5682 (P-12) TYCO,DISPOSITIVOS MEDICO,2022-09,3,0.11,0.0,0.0,0.0,Media móvil
710110,SEDA 2-0 SS685 (C-15) SOFSILK CURVA,DISPOSITIVOS MEDICO,2022-09,3,3.99,0.0,0.0,0.0,Media móvil
710111,SEDA 2-0 SS623 (SC-2) SOFSILK RECTA,DISPOSITIVOS MEDICO,2022-09,3,86.51,60.85,77.15,77.15,Media móvil
710176,PROPOFOL SOLUCIÓN INYECTABLE 10MG/1ML (500MG/50ML),MEDICAMENTOS,2022-09,3,0.13,4.78,3.56,3.56,Media móvil
710356,"CARVEDILOL TABLETA 6,25MG",MEDICAMENTOS,2022-09,3,470.19,478.52,462.91,470.19,XGBoost
710703,HIDROXICARBAMIDA CÁPSULA 500MG,MEDICAMENTOS,2022-09,3,26.99,4.08,17.62,17.62,Media móvil
710768,CYSTOFLOW 500 ML,DISPOSITIVOS MEDICO,2022-09,3,12.5,8.07,15.45,8.07,Regresión Lineal
711321,ADAPTADOR P/CO-SET REF-93505,DISPOSITIVOS MEDICO,2022-09,3,0.48,0.0,0.66,0.48,XGBoost
711417,AZUL DE METILENO 1% x 5ML,MEDICAMENTOS,2022-09,3,2.18,0.0,2.44,2.44,Media móvil
711979,"FLUDROCORTISONA TABLETA 0,1MG",MEDICAMENTOS,2022-09,3,2.05,10.51,5.93,5.93,Media móvil
712599,ARTEMETER/LUMEFANTRINA TABLETA 20/120MG,MEDICAMENTOS,2022-09,3,0.44,34.64,25.33,25.33,Media móvil
712920,SONDA FOLEY 2 VIAS 8X3 SILICONADA PEDIATRICA ,DISPOSITIVOS MEDICO,2022-09,3,0.07,0.0,0.0,0.0,Regresión Lineal
712991,CANULA NASAL OXIGENO PEDIATRICA NO ESTERIL ,DISPOSITIVOS MEDICO,2022-09,3,0.16,0.0,0.0,0.0,Media móvil
713099,CATETER VENOSO CENTRAL TRILUMEN (CVC) 7FRX20CM ,DISPOSITIVOS MEDICO,2022-09,3,30.7,29.8,33.0,33.0,Media móvil
713258,"ALPRAZOLAM TABLETA 0,50 MG ",CONTROLADOS,2022-09,3,44.2,29.02,29.46,44.2,XGBoost
713549,LOPINAVIR/RITONAVIR TABLETA 200MG/50MG,MEDICAMENTOS,2022-09,3,0.68,0.0,0.23,0.68,XGBoost
713679,APOSITO ESTERIL 1685 IV (TEGADERM 8.5 X 11.5),DISPOSITIVOS MEDICO,2022-09,3,226.82,255.95,254.07,254.07,Media móvil
713842,ESTILETE GUIA ENDOTRAQUEAL 14MM,DISPOSITIVOS MEDICO,2022-09,3,2.18,28.85,25.46,28.85,Regresión Lineal
713863,INMUNOGLOBULINA HUMANA ANTIHEPATITIS B SOLUCIÓN INYECTABLE 50UI/1ML (100UI/2ML),MEDICAMENTOS,2022-09,3,0.12,0.0,0.59,0.59,Media móvil
713981,PIRIDOSTIGMINA TABLETA 60MG,MEDICAMENTOS,2022-09,3,4.3,0.0,3.36,3.36,Media móvil
714048,LAGRIMAS ARTIFICIALES SOLUCIÓN OFTÁLMICA 5MG/1ML (75MG/15ML),MEDICAMENTOS,2022-09,3,0.33,0.0,0.0,0.0,Media móvil
714463,RIVAROXABAN TABLETA 20MG,MEDICAMENTOS,2022-09,3,0.92,0.0,0.0,0.0,Regresión Lineal
714819,MOSAPRIDA TABLETA 5MG,MEDICAMENTOS,2022-09,3,0.16,0.0,0.0,0.0,Media móvil
714878,"GLUCERNA SOLUCIÓN ORAL 0,93KCAL/1ML (220,4KCAL/237ML)) ALIMENTO LIQUIDO CON CA",NUTRICION,2022-09,3,2.35,0.0,0.49,2.35,XGBoost
714955,CLOZAPINA TABLETA 25 MG,CONTROLADOS,2022-09,3,196.24,197.42,253.86,197.42,Regresión Lineal
715020,DULOXETINA TABLETA 30MG,MEDICAMENTOS,2022-09,3,0.86,0.0,0.74,0.74,Media móvil
715068,SET DE LINEA (CATETER ARTERIAL CATH 20X8),DISPOSITIVOS MEDICO,2022-09,3,110.52,124.27,119.96,119.96,Media móvil
715131,CEFOTAXIMA SOLUCIÓN INYECTABLE 1G,MEDICAMENTOS,2022-09,3,1.32,2.58,2.24,1.32,XGBoost
715385,CAFEINA CITRATO 20MG/ML SOL. INYECTABLE (10MG/ML CAFEINA BASE),MEDICAMENTOS,2022-09,3,117.18,125.26,146.83,117.18,XGBoost
715460,BOLSA ACTIVE LIFE ADULTO-22771 ,DISPOSITIVOS MEDICO,2022-09,3,19.71,18.98,19.29,19.71,XGBoost
715545,LORAZEPAM TABLETA 2MG,CONTROLADOS,2022-09,3,239.13,768.13,493.94,768.13,Regresión Lineal
715571,ACIDO POLIACRILICO 0.2% GEL OFTALMICO ESTERIL,MEDICAMENTOS,2022-09,3,0.13,0.0,0.0,0.0,Media móvil
715576,DORIPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,2022-09,3,0.73,79.88,96.19,96.19,Media móvil
715623,OXICODONA TABLETA DE LIBERACIÓN CONTROLADA 10MG ,CONTROLADOS,2022-09,3,82.73,41.08,47.66,82.73,XGBoost
715706,CAUCHO TUBO P/SUCCION 3MT ESTERIL  ,DISPOSITIVOS MEDICO,2022-09,3,146.87,200.34,163.03,146.87,XGBoost
715794,GLUTAPAK R POLVO PARA SOLUCIÓN ORAL 15G) ALIMENTO A BASE DE GLUTAMINA Y LACTOB,NUTRICION,2022-09,3,82.92,40.17,69.41,69.41,Media móvil
715826,PLEUR-EVAC 2500CC -A8000106 (PLEUROVAC),DISPOSITIVOS MEDICO,2022-09,3,5.66,10.7,9.23,5.66,XGBoost
716204,KETAMINA SOL. INYECTABLE 500MG,CONTROLADOS,2022-09,3,14.28,0.0,1.26,1.26,Media móvil
716715,CLONAZEPAM TABLETA 2 MG ,CONTROLADOS,2022-09,3,1.59,38.31,49.96,49.96,Media móvil
716732,IBUPROFENO 10MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,0.29,0.0,0.1,0.29,XGBoost
716753,BOLSA RECOLECTORA 1000 CC REF: Z-01000,DISPOSITIVOS MEDICO,2022-09,3,1.7,0.0,1.14,1.7,XGBoost
716754,CONECTOR EN Y -SUPLESALUD,DISPOSITIVOS MEDICO,2022-09,3,0.16,0.0,0.0,0.0,Regresión Lineal
716842,TERLIPRESINA ACETATO 1MG,MEDICAMENTOS,2022-09,3,13.78,0.0,9.21,13.78,XGBoost
716958,CATETER  UMBILICAL 2.5 FR,DISPOSITIVOS MEDICO,2022-09,3,0.92,0.0,0.44,0.92,XGBoost
717140,NUTRICION ENTERAL CETOGENICA 300 G LATA,NUTRICION,2022-09,3,0.34,0.0,0.0,0.0,Media móvil
717160,PROGESTERONA CÁPSULA 200MG,MEDICAMENTOS,2022-09,3,0.09,0.0,0.14,0.09,XGBoost
717191,MOXIFLOXACINO TABLETA 400MG,MEDICAMENTOS,2022-09,3,0.43,3.44,5.81,5.81,Media móvil
717218,"CLONAZEPAM SOL. ORAL 2,5MG/1ML x 20ML",CONTROLADOS,2022-09,3,5.57,2.3,2.49,2.3,Regresión Lineal
717219,"CLONAZEPAM TABLETA 0,5 MG ",CONTROLADOS,2022-09,3,100.94,86.33,141.29,86.33,Regresión Lineal
717248,N-ACETILCISTEINA GRANULOS PARA SUSPENCIÓN ORAL 600MG,MEDICAMENTOS,2022-09,3,0.38,0.0,0.42,0.38,XGBoost
717262,OXITOCINA 10UI SOL. INYECTABLE,CONTROLADOS,2022-09,3,0.34,0.0,1.04,1.04,Media móvil
717274,PREGABALINA TABLETA 75MG,MEDICAMENTOS,2022-09,3,148.53,101.67,122.86,148.53,XGBoost
717280,SACUBITRIL/ VALSARTAN 100 MG TABLETA,MEDICAMENTOS,2022-09,3,0.29,0.0,0.11,0.29,XGBoost
717389,VASO DESECHABLE 7 ONZ,DISPOSITIVOS MEDICO,2022-09,3,210.62,43.43,130.82,210.62,XGBoost
717421,NUTRAMIGEN PREMIUM CON LGG 357G LATA,MEDICAMENTOS,2022-09,3,0.16,0.0,0.0,0.0,Media móvil
717432,FLUTICASONA/SALMETEROL SUSPENSIÓN PARA INHALACIÓN 250MCG/25MCG/1PUFF/120PUFF,MEDICAMENTOS,2022-09,3,3.67,0.0,1.62,1.62,Media móvil
717442,BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 320MCG/9MCG/1PUFF/60PUFF,MEDICAMENTOS,2022-09,3,0.09,0.0,0.59,0.59,Media móvil
717450,N-ACETILCISTEINA SOLUCIÓN INYECTABLE 300MG/3ML,MEDICAMENTOS,2022-09,3,1.81,3.59,12.56,12.56,Media móvil
717455,IVABRADINE TABLETA 5MG,MEDICAMENTOS,2022-09,3,0.34,0.0,0.0,0.0,Media móvil
717519,OMEPRAZOL POLVO LIOFILIZADO 40MG,MEDICAMENTOS,2022-09,3,1589.46,1911.32,1727.72,1589.46,XGBoost
717705,DABIGATRAN CÁPSULA 150MG,MEDICAMENTOS,2022-09,3,0.17,0.0,0.28,0.17,XGBoost
717716,TERMOMETRO,DISPOSITIVOS MEDICO,2022-09,3,298.58,279.31,286.75,298.58,XGBoost
717763,LACOSAMIDA TABLETA 100MG,MEDICAMENTOS,2022-09,3,16.31,113.55,114.33,114.33,Media móvil
717813,BOLSA OSTOMIA OP/100MM,DISPOSITIVOS MEDICO,2022-09,3,5.29,1.31,3.82,5.29,XGBoost
717814,BARRERA STOMAHESIVE 100MM ,DISPOSITIVOS MEDICO,2022-09,3,4.3,7.12,5.67,4.3,XGBoost
717825,TENOFOVIR/EMTRICITABINA 300MG/200MG TABLETA,MEDICAMENTOS,2022-09,3,3.62,14.43,9.78,9.78,Media móvil
717838,MECHAS NASALES REF 2248 ,DISPOSITIVOS MEDICO,2022-09,3,0.32,0.0,1.07,1.07,Media móvil
717864,"TAMSULOSINA CÁPSULA DE LIBERACIÓN CONTROLADA 0,4MG",MEDICAMENTOS,2022-09,3,29.78,10.98,18.28,29.78,XGBoost
717923,INSULINA GLULISINA SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,21.46,36.62,23.42,21.46,XGBoost
718001,ESCITALOPRAN 10MG TABLETA ,MEDICAMENTOS,2022-09,3,68.41,20.03,44.07,68.41,XGBoost
718005,ABACAVIR/LAMIVUDINA TABLETA 600MG/300MG,MEDICAMENTOS,2022-09,3,0.45,1.36,2.04,2.04,Media móvil
718072,ENTEREX POLVO PARA SOLUCIÓN ORAL 110G ALIMENTO PARA USOS NUTRICIONALES ESPECIALE,NUTRICION,2022-09,3,4.98,0.18,5.46,4.98,XGBoost
718218,ELECTRODO PEDIATRICO,MEDICAMENTOS,2022-09,3,264.39,225.84,256.41,256.41,Media móvil
718219,ELECTRODO ADULTO,MEDICAMENTOS,2022-09,3,2150.02,2064.97,2121.36,2064.97,Regresión Lineal
718228,GABAPENTIN 400MG CAPSULA ,MEDICAMENTOS,2022-09,3,0.82,0.0,0.0,0.0,Media móvil
718292,LORAZEPAM TABLETA 1MG,MEDICAMENTOS,2022-09,3,131.22,560.1,322.79,560.1,Regresión Lineal
718376,ATAZANAVIR 300MG CAPSULA,MEDICAMENTOS,2022-09,3,1.97,0.0,0.0,0.0,Media móvil
718747,RIFAXIMINA CÁPSULA 200MG,MEDICAMENTOS,2022-09,3,41.64,61.39,84.22,61.39,Regresión Lineal
718798,SERTRALINA TABLETA 50MG,MEDICAMENTOS,2022-09,3,76.45,45.07,65.47,76.45,XGBoost
718800,MIRTAZAPINA TABLETA 30MG,MEDICAMENTOS,2022-09,3,0.0,0.0,0.89,0.89,Media móvil
718999,INMUNOGLOBULINA HUMANA NORMAL  5G/100ML (50MG/ML) SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,0.43,0.0,0.21,0.43,XGBoost
719016,ACETAMINOFEN/CODEINA TABLETA 325MG/8MG,MEDICAMENTOS,2022-09,3,0.61,0.0,0.39,0.61,XGBoost
719059,METADONA TABLETA 10MG ,CONTROLADOS,2022-09,3,45.15,210.71,168.43,210.71,Regresión Lineal
719158,RIVAROXABAN TABLETA 15MG,MEDICAMENTOS,2022-09,3,0.73,0.0,0.0,0.0,Regresión Lineal
719225,"DUTASTERIDA/TAMSULOSINA CÁPSULA 0,5MG/0,4MG (0,9MG)",MEDICAMENTOS,2022-09,3,17.04,23.77,21.89,21.89,Media móvil
719246,"BISOPROLOL TABLETA 2,5MG",MEDICAMENTOS,2022-09,3,2.36,0.0,1.39,2.36,XGBoost
719247,INSULINA DETERMIR SOL. INYECTABLE 100UI/ML x 3ML (300UI),MEDICAMENTOS,2022-09,3,2.04,0.08,2.01,2.04,XGBoost
719274,MASCARA VENTURY PEDIATRICA,DISPOSITIVOS MEDICO,2022-09,3,1.63,1.1,3.08,1.63,XGBoost
719275,AGUJA P/INSULINA TIPO LAPICERO,DISPOSITIVOS MEDICO,2022-09,3,37.21,52.64,62.04,62.04,Media móvil
719419,INSULINA ASPARTATO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,4.21,2.23,3.43,4.21,XGBoost
719423,LOPINAVIR/RITONAVIR 80MG/20MG/ML SUSPENSION ORAL  ,MEDICAMENTOS,2022-09,3,155.65,1137.3,785.26,785.26,Media móvil
719455,S/FOLEY 3V  20FR SILICONA,DISPOSITIVOS MEDICO,2022-09,3,0.11,0.0,0.0,0.0,Regresión Lineal
719533,CAOLIN/PECTINA SUSPENSIÓN ORAL 20G/1G/120ML,MEDICAMENTOS,2022-09,3,0.31,0.0,0.0,0.0,Regresión Lineal
719540,"GLUCERNA SOLUCIÓN ORAL 1,5KCAL/1ML (1500KCAL/1000ML)) ALIMENTO LÍQUIDO PARA PR",NUTRICION,2022-09,3,10.61,4.04,7.63,10.61,XGBoost
719561,OXIBUTININA TABLETA 5MG,MEDICAMENTOS,2022-09,3,0.93,0.0,0.0,0.0,Regresión Lineal
719612,CATETER 2L 4FRX5CM 22G PEDIAT. REF- CS12402,DISPOSITIVOS MEDICO,2022-09,3,0.19,0.0,0.67,0.67,Media móvil
719618,BOLSA RECOLECTORA 200CC -SUPLESALUD,DISPOSITIVOS MEDICO,2022-09,3,0.3,0.0,0.0,0.0,Media móvil
719619,"APIXABAN TABLETA 2,5MG",MEDICAMENTOS,2022-09,3,2.92,0.0,3.91,3.91,Media móvil
719669,CANULA FENESTRADA  8 C/BALON ,DISPOSITIVOS MEDICO,2022-09,3,0.11,0.0,0.0,0.0,Media móvil
719743,"FONDAPARINA 7,5MG/0,6ML SOL. INYECTABLE ",MEDICAMENTOS,2022-09,3,0.58,1.48,1.63,1.63,Media móvil
719747,BROMURO DE GLICOPIRRONIO 50 MCG POLVO PARA INHALACION EN CAPSULAS,MEDICAMENTOS,2022-09,3,0.0,31.56,17.78,17.78,Media móvil
719766,LIDOCAINA SOL. INYECTABLE 2% x 10ML,CONTROLADOS,2022-09,3,139.9,168.36,174.6,139.9,XGBoost
719773,ACETAMINOFEN/CODEINA TABLETA 325MG/30MG,MEDICAMENTOS,2022-09,3,1.25,0.0,0.32,1.25,XGBoost
719819,LINEZOLID 600MG SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,92.64,149.71,116.44,149.71,Regresión Lineal
719841,LIDOCAINA/EPINEFRINA SOLUCIÓN INYECTABLE 2%/50ML,MEDICAMENTOS,2022-09,3,0.56,1.39,1.62,1.62,Media móvil
719849,CANULA 7.0 C/B  FENESTRADA TRACOE REF- T 302-07,DISPOSITIVOS MEDICO,2022-09,3,0.05,0.0,0.59,0.59,Media móvil
719877,BARRERA  57 MM REF 411451 CONVEX  SUR-FIT PLUS ,DISPOSITIVOS MEDICO,2022-09,3,2.62,0.97,3.06,2.62,XGBoost
719878,UNNA BOTA,DISPOSITIVOS MEDICO,2022-09,3,0.79,0.0,0.56,0.79,XGBoost
719888,APIXABAN 5 MG TABLETA,MEDICAMENTOS,2022-09,3,1.13,0.0,3.88,3.88,Media móvil
719930,SONDA DE RECAMBIO PARA GASTROSTOMIA  REF-PEG-18-BRT-S,DISPOSITIVOS MEDICO,2022-09,3,0.16,0.0,0.0,0.0,Media móvil
719935,ATORVASTATINA 40 MG TABLETA,MEDICAMENTOS,2022-09,3,934.81,974.48,975.29,934.81,XGBoost
719944,ROMIPLOSTIN POLVO LIOFILIZADO 250MCG (NPLATE),MEDICAMENTOS,2022-09,3,0.16,0.0,0.0,0.0,Media móvil
719945,TELMISARTAN/AMLODIPINO TABLETA 80MG/10MG,MEDICAMENTOS,2022-09,3,0.0,0.0,1.04,1.04,Media móvil
720012,CIRCUITO DE VENTILADOR REF-5513000 ALMA LISA PEDIATRICO,DISPOSITIVOS MEDICO,2022-09,3,6.09,5.59,7.71,6.09,XGBoost
720013,CIRCUITO DE VENTILACION REF-5068850 ALMA LISA NEONATAL - INTERSURGICAL,DISPOSITIVOS MEDICO,2022-09,3,9.5,5.71,7.16,9.5,XGBoost
720068,TEGADERM 1683 IV 6.5X7CM ADVANCED,DISPOSITIVOS MEDICO,2022-09,3,1583.28,1558.21,1599.92,1583.28,XGBoost
720104,PARCHES DE ELECTRODO PARA DESFIBRILADOR,DISPOSITIVOS MEDICO,2022-09,3,0.32,0.0,0.0,0.0,Regresión Lineal
720151,CATETER VENOSO CENTRAL BILUMEN 22G (3FR)X6CM-157064-VYGON,DISPOSITIVOS MEDICO,2022-09,3,0.05,0.0,0.0,0.0,Regresión Lineal
720207,DIBEN 1.5 KCAL HP 1000 ML ALIMENTO LIQUIDO PARA USOS NUTRICIONALES ESPECIALES AL,NUTRICION,2022-09,3,97.26,183.97,129.13,97.26,XGBoost
720208,APOSITO ESTERIL DE ALGINATO DE CALCIO CON PLATA ALGISITE,DISPOSITIVOS MEDICO,2022-09,3,0.73,0.0,0.54,0.73,XGBoost
720209,MINOCICLINA 100 MG TAB,MEDICAMENTOS,2022-09,3,0.26,0.0,0.74,0.74,Media móvil
720211,ESOMEPRAZOL 10 MG GRANULOS SOBRE (NEDOX),MEDICAMENTOS,2022-09,3,0.02,0.0,0.09,0.09,Media móvil
720281,FENTANILO 25 MCG/HORA PARCHE,CONTROLADOS,2022-09,3,0.01,0.0,0.1,0.1,Media móvil
730033,"CARBONATO DE CALCIO/VITAMINA D3/ZINC SUSPENSIÓN ORAL 300MG/100UI/7,5MG/5ML (108",MEDICAMENTOS,2022-09,3,0.54,0.0,0.73,0.54,XGBoost
730034,(FRESUBIN ORIGINAL SOLUCIÓN ORAL 1KCAL/1ML (1000KCAL/1000ML)) ALIMENTO LÍQUIDO ,NUTRICION,2022-09,3,26.11,35.57,37.48,37.48,Media móvil
730035,FRESUBIN DRINK SOLUCIÓN ORAL 2KCAL/1ML (400KCAL/200ML) ALIMENTO LÍQUIDO NUTRICIO,NUTRICION,2022-09,3,160.58,290.25,208.32,160.58,XGBoost
730036,"DIBEN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,2022-09,3,162.61,250.46,190.06,162.61,XGBoost
730037,"DIBEN SOLUCIÓN ORAL 1,05KCAL/1ML (525KCAL/500ML) ALIMENTO LÍQUIDO PARA ADMINISTR",NUTRICION,2022-09,3,56.5,66.3,71.87,56.5,XGBoost
730038,"SURVIMED OPD SOLUCIÓN ORAL 1,33KCAL/1ML (665KCAL/500ML)) ALIMENTO LIQUIDO OLIG",NUTRICION,2022-09,3,15.2,19.45,35.15,35.15,Media móvil
730039,"RECONVAN SOLUCIÓN ORAL 1,0KCAL/1ML (500KCAL/500ML)) ALIMENTO LÍQUIDO PARA ADMI",NUTRICION,2022-09,3,68.09,85.79,79.19,68.09,XGBoost
730040,"SUPPORTAN DRINK SOLUCIÓN ORAL 1,5KCAL/1ML (300KCAL/200ML)) ALIMENTO LIQUIDO RI",NUTRICION,2022-09,3,161.03,65.74,89.69,161.03,XGBoost
730041,(FRESUBIN HP SOLUCIÓN ORAL 2KCAL/1ML (1000KCAL/500ML)) ALIMENTO LÍQUIDO PARA AD,NUTRICION,2022-09,3,30.05,98.19,70.43,70.43,Media móvil
