producto_id,nombre_producto,categoria,mes_pronosticado,horizonte,prediccion_xgboost,prediccion_baseline,prediccion_final,metodo_usado
D006701,DEXAMETASONA 4MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,165.97,178.42,165.97,XGBoost
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-07,1,197.85,216.67,197.85,XGBoost
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-08,2,173.87,236.95,173.87,XGBoost
D009701,DEXTROSA AL 5% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-09,3,174.38,200.24,174.38,XGBoost
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-07,1,199.64,260.0,199.64,XGBoost
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-08,2,207.01,254.88,207.01,XGBoost
D009702,DEXTROSA AL 10% AGUA DESTILADA 500 ML,MEDICAMENTOS,2022-09,3,204.85,230.22,204.85,XGBoost
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-07,1,77.82,87.67,87.67,Media móvil
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-08,2,72.63,91.22,91.22,Media móvil
D009705,DEXTROSA AL 10% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-09,3,63.87,88.63,88.63,Media móvil
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-07,1,531.7,693.33,531.7,XGBoost
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-08,2,511.41,692.57,511.41,XGBoost
D009706,DEXTROSA AL 5% AGUA DESTILADA 250 ML,MEDICAMENTOS,2022-09,3,512.62,658.7,512.62,XGBoost
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,2022-07,1,35.39,52.33,52.33,Media móvil
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,2022-08,2,34.86,55.78,55.78,Media móvil
D010701,DEXTROSA 5% EN SOL. SALINA 0.9% 500 ML,MEDICAMENTOS,2022-09,3,18.0,51.7,51.7,Media móvil
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,2022-07,1,4.37,7.0,7.0,Media móvil
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,2022-08,2,4.41,6.0,6.0,Media móvil
D015021,DICLOFENACO 50MG TABLETA ,MEDICAMENTOS,2022-09,3,5.69,8.0,8.0,Media móvil
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,131.12,123.67,131.12,XGBoost
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,188.36,111.37,188.36,XGBoost
D015701,DICLOFENACO 75MG/3ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,181.18,135.83,181.18,XGBoost
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,2022-07,1,0.83,0.0,0.83,XGBoost
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,2022-08,2,0.81,0.28,0.81,XGBoost
D018101,DIFENHIDRAMINA 50MG CAPSULA ,MEDICAMENTOS,2022-09,3,0.8,0.55,0.8,XGBoost
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,2022-07,1,4.28,3.67,3.67,Media móvil
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,2022-08,2,4.24,4.56,4.56,Media móvil
D018221,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",MEDICAMENTOS,2022-09,3,4.68,3.74,3.74,Media móvil
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,2022-07,1,5.03,4.0,4.0,Media móvil
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,2022-08,2,4.92,3.33,3.33,Media móvil
D020201,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",MEDICAMENTOS,2022-09,3,5.05,4.44,4.44,Media móvil
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,2022-07,1,6.07,5.67,5.67,Media móvil
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,2022-08,2,4.51,5.22,5.22,Media móvil
D020221,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",MEDICAMENTOS,2022-09,3,4.95,4.63,4.63,Media móvil
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,2022-07,1,6.92,22.67,22.67,Media móvil
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,2022-08,2,10.11,20.22,20.22,Media móvil
D023011,DIMENHIDRINATO 50MG TABLETA,MEDICAMENTOS,2022-09,3,9.17,14.96,9.17,XGBoost
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,1.97,35.33,35.33,Media móvil
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,2.56,44.78,44.78,Media móvil
D029701,DOPAMINA 200MG/5ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,1.95,39.37,39.37,Media móvil
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,2022-07,1,14.21,21.0,21.0,Media móvil
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,10.81,24.33,24.33,Media móvil
D031141,DOXICICLINA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,8.45,26.78,26.78,Media móvil
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,1.32,1.33,1.33,Media móvil
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,1.25,1.78,1.78,Media móvil
D035701,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,1.26,1.7,1.7,Media móvil
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,2022-07,1,0.37,3.0,3.0,Media móvil
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,2022-08,2,0.33,2.0,2.0,Media móvil
E0000003,SODIO FOSFATO MONOBASICO SOLUCIÓN ORAL 133ML,MEDICAMENTOS,2022-09,3,0.29,2.67,2.67,Media móvil
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-07,1,15.1,14.67,14.67,Media móvil
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-08,2,12.11,8.89,8.89,Media móvil
E0000017,ERTAPENEM POLVO LIOFILIZADO 1G ,MEDICAMENTOS,2022-09,3,18.4,11.85,11.85,Media móvil
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,2022-07,1,4.59,7.0,7.0,Media móvil
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,2022-08,2,7.36,4.33,4.33,Media móvil
E0000021,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,MEDICAMENTOS,2022-09,3,6.55,5.11,5.11,Media móvil
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,2022-07,1,0.76,0.33,0.76,XGBoost
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,2022-08,2,0.85,0.25,0.85,XGBoost
E0000034,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,MEDICAMENTOS,2022-09,3,0.82,0.53,0.82,XGBoost
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,2022-07,1,175.19,174.0,175.19,XGBoost
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,2022-08,2,184.46,189.73,184.46,XGBoost
E002011,ENALAPRIL 5MG TABLETA ,MEDICAMENTOS,2022-09,3,178.4,175.22,178.4,XGBoost
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,2022-07,1,177.24,171.0,177.24,XGBoost
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,2022-08,2,171.22,188.75,171.22,XGBoost
E002012,ENALAPRIL 20MG TABLETA ,MEDICAMENTOS,2022-09,3,151.57,175.16,151.57,XGBoost
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,2022-07,1,5.51,20.67,20.67,Media móvil
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,2022-08,2,9.97,27.56,27.56,Media móvil
E007141,ERITROMICINA 500MG TABLETA ,MEDICAMENTOS,2022-09,3,15.25,29.07,29.07,Media móvil
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-07,1,0.36,2.0,2.0,Media móvil
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-08,2,0.61,0.67,0.61,XGBoost
E007231,ERITROMICINA 250MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-09,3,0.36,0.87,0.87,Media móvil
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,2022-07,1,455.32,482.67,455.32,XGBoost
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,2022-08,2,424.63,429.77,424.63,XGBoost
E008011,ESPIRONOLACTONA 25MG TABLETA ,MEDICAMENTOS,2022-09,3,424.67,401.98,424.67,XGBoost
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,2022-07,1,71.86,63.0,63.0,Media móvil
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,75.48,57.0,57.0,Media móvil
E008012,ESPIRONOLACTONA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,66.1,52.0,52.0,Media móvil
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,2022-07,1,0.16,1.0,1.0,Media móvil
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,2022-08,2,0.1,1.33,1.33,Media móvil
E010721,ESTREPTOQUINASA 750.000UI POLVO LIOFILIZADO,MEDICAMENTOS,2022-09,3,0.25,0.78,0.78,Media móvil
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,114.4,92.67,114.4,XGBoost
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,128.36,105.47,128.36,XGBoost
E020722,ERITROPOYETINA 2.000UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,126.02,111.92,126.02,XGBoost
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,2022-07,1,3.88,6.67,3.88,XGBoost
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,2022-08,2,3.56,7.29,7.29,Media móvil
E038162,EFAVIRENZ 600MG TABLETA,MEDICAMENTOS,2022-09,3,6.46,5.39,6.46,XGBoost
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,2022-07,1,0.22,0.67,0.67,Media móvil
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,2022-08,2,0.17,0.56,0.56,Media móvil
F0000005,"FLUMAZENIL 0,5MG/5ML  SOL. INYECTABLE",MEDICAMENTOS,2022-09,3,0.16,0.41,0.41,Media móvil
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,2022-07,1,143.75,162.33,143.75,XGBoost
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,2022-08,2,61.68,187.58,187.58,Media móvil
F002141,FENITOINA 100MG TABLETA ,MEDICAMENTOS,2022-09,3,142.04,155.78,142.04,XGBoost
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-07,1,1.52,2.33,2.33,Media móvil
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-08,2,2.95,0.78,0.78,Media móvil
F002231,FENITOINA 125MG/5ML SUSPENSION ORAL,MEDICAMENTOS,2022-09,3,2.48,1.04,1.04,Media móvil
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,2022-07,1,75.43,71.33,71.33,Media móvil
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,2022-08,2,74.92,73.78,73.78,Media móvil
F008701,FITOMENADIONA 10MG/1ML SOL. INYECTABLE (VITAMINA K),MEDICAMENTOS,2022-09,3,61.16,71.04,71.04,Media móvil
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,2022-07,1,80.76,127.67,80.76,XGBoost
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,2022-08,2,89.68,110.59,89.68,XGBoost
F009101,FLUCONAZOL 200MG CAPSULA ,MEDICAMENTOS,2022-09,3,80.95,88.48,80.95,XGBoost
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,245.77,285.67,245.77,XGBoost
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,243.36,314.92,243.36,XGBoost
F009701,FLUCONAZOL 200MG/100ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,231.02,276.04,231.02,XGBoost
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,2022-07,1,8.97,36.0,36.0,Media móvil
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,2022-08,2,8.24,26.33,26.33,Media móvil
F013141,FLUOXETINA 20M GCAPSULA ,MEDICAMENTOS,2022-09,3,8.65,28.44,28.44,Media móvil
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,2022-07,1,0.31,0.0,0.31,XGBoost
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,2022-08,2,0.32,0.1,0.32,XGBoost
F013201,FLUOXETINA 20MG/5ML JARABE,MEDICAMENTOS,2022-09,3,0.32,0.21,0.32,XGBoost
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,2022-07,1,393.52,414.67,393.52,XGBoost
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,2022-08,2,389.57,431.51,389.57,XGBoost
F014011,FOLICO ÁCIDO 1MG TABLETA,MEDICAMENTOS,2022-09,3,377.56,409.03,377.56,XGBoost
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,2022-07,1,0.74,2.33,2.33,Media móvil
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,2022-08,2,1.29,0.78,1.29,XGBoost
F015011,FOLINICO ÁCIDO 15MG TABLETA ,MEDICAMENTOS,2022-09,3,1.34,1.21,1.34,XGBoost
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,0.58,14.33,14.33,Media móvil
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,3.01,19.11,19.11,Media móvil
F015701,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,2.78,17.81,17.81,Media móvil
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,2022-07,1,353.49,303.0,353.49,XGBoost
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,2022-08,2,345.07,335.83,345.07,XGBoost
F017011,FUROSEMIDA 40MG TABLETA ,MEDICAMENTOS,2022-09,3,344.24,363.85,344.24,XGBoost
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,1040.2,1118.67,1040.2,XGBoost
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,966.38,1125.73,966.38,XGBoost
F017701,FUROSEMIDA 20MG/2ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,934.16,1062.19,934.16,XGBoost
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,2022-07,1,10.62,0.0,10.62,XGBoost
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,2022-08,2,11.26,3.54,11.26,XGBoost
G0000001,GABAPENTIN CÁPSULA 300MG,MEDICAMENTOS,2022-09,3,7.27,7.29,7.27,XGBoost
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,2022-07,1,0.23,1.33,1.33,Media móvil
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,2022-08,2,0.18,1.78,1.78,Media móvil
G002011,GEMFIBROZIL 600MG TABLETA ,MEDICAMENTOS,2022-09,3,0.44,1.04,1.04,Media móvil
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,2022-07,1,3.32,3.33,3.33,Media móvil
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,2022-08,2,3.11,3.11,3.11,Media móvil
G003601,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,MEDICAMENTOS,2022-09,3,3.26,2.81,2.81,Media móvil
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,92.12,112.0,92.12,XGBoost
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,91.25,107.04,91.25,XGBoost
G003703,GENTAMICINA 80MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,77.4,90.79,77.4,XGBoost
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,20.63,32.67,32.67,Media móvil
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,21.88,37.22,37.22,Media móvil
G003704,GENTAMICINA 160MG/2ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,24.7,36.63,36.63,Media móvil
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,0.11,0.33,0.33,Media móvil
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,0.11,0.44,0.44,Media móvil
G006702,GONADOTROPINA CRIONICA 5000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,0.09,0.59,0.59,Media móvil
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,2022-07,1,152.29,238.0,152.29,XGBoost
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,2022-08,2,205.85,129.76,205.85,XGBoost
H0000002,HIDROXICINA TABLETA 25MG,MEDICAMENTOS,2022-09,3,240.96,149.38,240.96,XGBoost
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,2022-07,1,16.97,10.33,16.97,XGBoost
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,2022-08,2,17.23,9.66,17.23,XGBoost
H0000004,L-ASPARTATO/L-ORNITINA SOLUCIÓN INYECTABLE 5G/10ML,MEDICAMENTOS,2022-09,3,22.56,11.4,22.56,XGBoost
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-07,1,2.87,7.0,7.0,Media móvil
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-08,2,3.59,7.67,7.67,Media móvil
H0000005,L-ASPARTATO/L-ORNITINA GRANULOS PARA SUSPENCIÓN ORAL 3G,MEDICAMENTOS,2022-09,3,7.44,4.89,7.44,XGBoost
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,2022-07,1,16.81,16.33,16.33,Media móvil
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,2022-08,2,14.56,14.11,14.11,Media móvil
H001201,HALOPERIDOL 2MG/20 GOTAS SOL. ORAL,MEDICAMENTOS,2022-09,3,16.66,15.81,15.81,Media móvil
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-07,1,159.69,173.33,159.69,XGBoost
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-08,2,152.09,160.56,152.09,XGBoost
H001701,HALOPERIDOL 5MG/1ML SOL. INYECTABLE ,MEDICAMENTOS,2022-09,3,143.5,174.59,143.5,XGBoost
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-07,1,94.81,128.0,94.81,XGBoost
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-08,2,76.46,123.27,76.46,XGBoost
H004701,HEPARINA SODICA 5.000 UI/ML SOL. INYECTABLE,MEDICAMENTOS,2022-09,3,81.64,109.42,81.64,XGBoost
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,2022-07,1,135.83,111.0,135.83,XGBoost
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,2022-08,2,156.0,130.28,156.0,XGBoost
H006011,HIDROCLOROTIAZIDA TABLETA 25MG,MEDICAMENTOS,2022-09,3,146.85,129.94,146.85,XGBoost
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,2022-07,1,1.9,1.67,1.9,XGBoost
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,2022-08,2,2.19,0.63,2.19,XGBoost
H007321,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,MEDICAMENTOS,2022-09,3,4.54,1.37,4.54,XGBoost
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,2022-07,1,314.59,300.33,314.59,XGBoost
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,2022-08,2,326.75,311.86,326.75,XGBoost
H008721,HIDROCORTISONA POLVO LIOFILIZADO 100MG,MEDICAMENTOS,2022-09,3,320.78,315.11,320.78,XGBoost
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,2022-07,1,59.2,94.33,94.33,Media móvil
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,2022-08,2,48.61,117.44,117.44,Media móvil
H011161,FERROSO SULFATO 300MG TABLETA ,MEDICAMENTOS,2022-09,3,32.83,124.26,124.26,Media móvil
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,2022-07,1,1.41,0.67,1.41,XGBoost
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,2022-08,2,1.15,0.8,1.15,XGBoost
H011201,FERROSO SULFATO SOLUCIÓN ORAL 25MG/1ML GOTAS,MEDICAMENTOS,2022-09,3,1.52,1.19,1.52,XGBoost
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,2022-07,1,14.01,19.33,19.33,Media móvil
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,2022-08,2,20.28,18.11,18.11,Media móvil
H013021,N-BUTILBROMURO HIOSCINA TABLETA 10MG,MEDICAMENTOS,2022-09,3,7.41,12.48,12.48,Media móvil
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,2022-07,1,312.14,341.67,312.14,XGBoost
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,2022-08,2,333.54,304.38,333.54,XGBoost
H013701,N-BUTILBROMURO HIOSCINA SOL. INYECTABLE 20MG/1ML,MEDICAMENTOS,2022-09,3,335.5,303.56,335.5,XGBoost
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,2022-07,1,20.64,25.33,25.33,Media móvil
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,2022-08,2,17.28,23.44,23.44,Media móvil
H014701,HIDROXICINA CLORHIDRATO SOL. 100MG/1ML,MEDICAMENTOS,2022-09,3,14.43,22.26,22.26,Media móvil
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,2022-07,1,400.07,453.0,400.07,XGBoost
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,2022-08,2,415.44,400.02,415.44,XGBoost
H019701,"N-BUTILBROMURO HIOSCINA/DIPIRONA SOL. INYECTABLE 2,5G/5ML",MEDICAMENTOS,2022-09,3,421.56,360.5,421.56,XGBoost
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-07,1,2.53,2.33,2.33,Media móvil
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-08,2,3.56,1.44,1.44,Media móvil
I00000006,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),MEDICAMENTOS,2022-09,3,4.19,1.59,1.59,Media móvil
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,2022-07,1,1.74,6.0,6.0,Media móvil
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,2022-08,2,0.79,7.0,7.0,Media móvil
I00000007,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",MEDICAMENTOS,2022-09,3,0.58,8.0,8.0,Media móvil
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,2022-07,1,0.23,0.0,0.23,XGBoost
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,2022-08,2,0.24,0.08,0.24,XGBoost
I0000012,CLOSTRIDIOPEPTIDASA UNGÜENTO TÓPICO 120UI/40G,MEDICAMENTOS,2022-09,3,0.24,0.16,0.24,XGBoost
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,2022-07,1,1.84,14.67,14.67,Media móvil
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,2022-08,2,5.35,17.56,17.56,Media móvil
I002011,IBUPROFENO TABLETA 400MG,MEDICAMENTOS,2022-09,3,4.7,10.74,10.74,Media móvil
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-07,1,0.0,77.0,77.0,Media móvil
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-08,2,0.94,26.67,26.67,Media móvil
I004721,IMIPENEM/CILASTATINA 500MG/500MG POLVO LIOFILIZADO ,MEDICAMENTOS,2022-09,3,0.59,34.56,34.56,Media móvil
