producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,usar_ml,categoria,nombre_producto
M015011,63,5.25,8.411301920630361,1.6021527467867354,Alta,0.996563577296171,C,True,MEDICAMENTOS,METOCARBAMOL TABLETA 750MG
730123,62,5.166666666666667,3.3799766898963113,0.6541890367541248,Media,0.9965943660545,C,False,DISPOSITIVOS MEDICO,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052
J000006,61,5.083333333333333,13.013687433086005,2.560069658967739,Alta,0.9966246582199529,C,True,MEDICAMENTOS,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG
717218,61,5.083333333333333,2.906367096044424,0.5717443467628375,Media,0.9966549503854057,C,False,CONTROLADOS,"CLONAZEPAM SOL. ORAL 2,5MG/1ML x 20ML"
711979,61,5.083333333333333,8.16264588713659,1.6057664040268702,Alta,0.9966852425508586,C,True,MEDICAMENTOS,"FLUDROCORTISONA TABLETA 0,1MG"
D018221,60,5.0,2.891995221924885,0.5783990443849769,Media,0.9967150381234351,C,False,MEDICAMENTOS,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)"
701289,60,5.0,3.2473765635439547,0.6494753127087909,Media,0.9967448336960116,C,False,MEDICAMENTOS,TRANEXAMICO ÁCIDO TABLETA 500MG
710110,60,5.0,4.898979485566356,0.9797958971132712,Media,0.9967746292685882,C,False,DISPOSITIVOS MEDICO,SEDA 2-0 SS685 (C-15) SOFSILK CURVA
702229,59,4.916666666666667,2.574643252722186,0.523656254790953,Media,0.9968039282482885,C,False,DISPOSITIVOS MEDICO,SPINOCAN 20G X31/2 
715131,58,4.833333333333333,15.526126563332083,3.2123020475859483,Alta,0.9968327306351125,C,True,MEDICAMENTOS,CEFOTAXIMA SOLUCIÓN INYECTABLE 1G
C009141,57,4.75,11.810049649653159,2.486326242032244,Alta,0.9968610364290602,C,True,MEDICAMENTOS,CEFRADINA 500MG CÁPSULA 
700629,56,4.666666666666667,1.4354811251305468,0.30760309824226,Baja,0.9968888456301317,C,False,MEDICAMENTOS,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR)
701175,56,4.666666666666667,11.031634951219592,2.3639217752613413,Alta,0.9969166548312031,C,True,MEDICAMENTOS,PROPAFENONA TABLETA 150MG
715020,56,4.666666666666667,12.808614525412422,2.744703112588376,Alta,0.9969444640322745,C,True,MEDICAMENTOS,DULOXETINA TABLETA 30MG
702704,55,4.583333333333333,3.579190699111471,0.7809143343515937,Media,0.9969717766404698,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 3.5 S/BL    
708178,55,4.583333333333333,2.151461800448216,0.4694098473705199,Baja,0.9969990892486649,C,False,DISPOSITIVOS MEDICO,AGUJA P/ASPIRACION DE MEDULA OSEA DBMNI 1501 RP.M
702044,54,4.5,2.0225995873897262,0.4494665749754947,Baja,0.9970259052639838,C,False,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 14
730082,54,4.5,15.588457268119896,3.464101615137755,Alta,0.9970527212793027,C,True,MEDICAMENTOS,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG
C031511,53,4.416666666666667,3.1176428547376895,0.7058814010726844,Media,0.9970790407017454,C,False,MEDICAMENTOS,CLOTRIMAZOL CREMA VAGINAL 1%
730084,53,4.416666666666667,9.110017795944431,2.0626455387043996,Alta,0.9971053601241879,C,True,MEDICAMENTOS,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE
701035,53,4.416666666666667,7.890827048868293,1.7866023506871607,Alta,0.9971316795466306,C,True,MEDICAMENTOS,"BETAMETILDIGOXINA TABLETA 0,1MG"
702057,52,4.333333333333333,4.867953337591651,1.1233738471365349,Alta,0.9971575023761969,C,True,DISPOSITIVOS MEDICO,SONDA NELATON # 18
A027142,52,4.333333333333333,8.804268937007292,2.031754370078606,Alta,0.9971833252057632,C,True,MEDICAMENTOS,AMPICILINA TABLETA 500MG
700873,50,4.166666666666667,6.3077633744362025,1.5138632098646885,Alta,0.997208154849577,C,True,MEDICAMENTOS,URSODEOXICOLICO ACIDO TABLETA 600MG
A037101,50,4.166666666666667,14.433756729740644,3.4641016151377544,Alta,0.9972329844933908,C,True,MEDICAMENTOS,ABACAVIR TABLETA 300MG
2001990802,49,4.083333333333333,5.976595767633693,1.463656106359272,Alta,0.9972573175443283,C,True,MEDICAMENTOS,SACCHAROMYCES BOULARDII POLVO PARA SUSPENSIÓN ORAL 250MG
I020061,49,4.083333333333333,3.579190699111471,0.8765364977415848,Media,0.9972816505952659,C,False,MEDICAMENTOS,ISOSORBIDE DINITRATO TABLETA 5MG
719274,49,4.083333333333333,3.8009169547583777,0.9308368052469497,Media,0.9973059836462034,C,False,DISPOSITIVOS MEDICO,MASCARA VENTURY PEDIATRICA
719888,48,4.0,7.62770071396474,1.906925178491185,Alta,0.9973298201042646,C,True,MEDICAMENTOS,APIXABAN 5 MG TABLETA
T020201,47,3.9166666666666665,2.5746432527221863,0.6573557240992817,Media,0.9973531599694496,C,False,MEDICAMENTOS,TRAMADOL SOL. ORAL 100MG/1ML
708883,47,3.9166666666666665,1.7816403745544227,0.45488690414155475,Baja,0.9973764998346346,C,False,DISPOSITIVOS MEDICO,AQUACEL AG+ APOSITO 20 X 30 
700907,47,3.9166666666666665,3.3698754585385804,0.8603937340949567,Media,0.9973998396998195,C,False,MEDICAMENTOS,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)"
702020,46,3.8333333333333335,8.850612031567836,2.3088553125829137,Alta,0.9974226829721282,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 16FRX5CM    
700550,45,3.75,7.8175211137314085,2.084672296995042,Alta,0.9974450296515607,C,True,MEDICAMENTOS,ROCURONIO BROMURO SOLUCIÓN INYECTABLE 50MG/5ML
I00000006,45,3.75,2.0056737702645644,0.5348463387372172,Media,0.997467376330993,C,False,MEDICAMENTOS,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI)
717432,45,3.75,2.179449471770337,0.5811865258054232,Media,0.9974897230104255,C,False,MEDICAMENTOS,FLUTICASONA/SALMETEROL SUSPENSIÓN PARA INHALACIÓN 250MCG/25MCG/1PUFF/120PUFF
770117,45,3.75,7.521182208814105,2.0056485890170945,Alta,0.9975120696898578,C,True,MEDICAMENTOS,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO)
719773,45,3.75,9.323723407620916,2.486326242032244,Alta,0.9975344163692903,C,True,MEDICAMENTOS,ACETAMINOFEN/CODEINA TABLETA 325MG/30MG
S020011,44,3.6666666666666665,6.541244437251889,1.7839757556141516,Alta,0.9975562664558464,C,True,MEDICAMENTOS,SULFASALAZINA TABLETA 500MG
719419,44,3.6666666666666665,2.3094010767585034,0.6298366572977737,Media,0.9975781165424026,C,False,MEDICAMENTOS,INSULINA ASPARTATO SOL. INYECTABLE 100UI/ML x 10ML (1000UI)
702228,44,3.6666666666666665,2.9644356609443876,0.808482452984833,Media,0.9975999666289587,C,False,DISPOSITIVOS MEDICO,SPINOCAN 18G 3/2   
702705,44,3.6666666666666665,3.3120532860594154,0.9032872598343861,Media,0.9976218167155149,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 3.0 S/BL
711417,43,3.5833333333333335,2.7122058561364044,0.7568946575264384,Media,0.9976431702091947,C,False,MEDICAMENTOS,AZUL DE METILENO 1% x 5ML
A036701,43,3.5833333333333335,2.7122058561364044,0.7568946575264384,Media,0.9976645237028746,C,False,MEDICAMENTOS,AZUL DE METILENO SOLUCIÓN INYECTABLE 10MG/1ML
702230,43,3.5833333333333335,2.2343733444579583,0.6235460496161744,Media,0.9976858771965544,C,False,DISPOSITIVOS MEDICO,SPINOCAN 22G X31/2  
C0000019,43,3.5833333333333335,8.050503466281226,2.246652130124993,Alta,0.9977072306902343,C,True,MEDICAMENTOS,CETIRIZINA 10MG TABLETA 
E0000034,43,3.5833333333333335,10.004165798972611,2.7918602229691007,Alta,0.9977285841839142,C,True,MEDICAMENTOS,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML
708677,43,3.5833333333333335,2.8749176536296677,0.8023026010129305,Media,0.997749937677594,C,False,MEDICAMENTOS,DOMPERIDONA 1MG/1ML SUSPENSION
700749,43,3.5833333333333335,4.541892543729748,1.267504895924581,Alta,0.9977712911712739,C,True,MEDICAMENTOS,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)"
770152,42,3.5,12.124355652982139,3.464101615137754,Alta,0.9977921480720775,C,True,MEDICAMENTOS,RIOCIGUAT 0.5 MG
702609,42,3.5,6.960929927426755,1.98883712212193,Alta,0.9978130049728811,C,True,DISPOSITIVOS MEDICO,CANULA GUEDEL 3 (ISO 9.0)
702151,42,3.5,2.2763607319179844,0.6503887805479955,Media,0.9978338618736846,C,False,DISPOSITIVOS MEDICO,AGUJA 23X1
C004012,42,3.5,8.702141847112854,2.486326242032244,Alta,0.9978547187744883,C,True,MEDICAMENTOS,CAPTOPRIL 50MG TABLETA 
I007701,41,3.4166666666666665,1.4433756729740643,0.42245141648021395,Baja,0.9978750790824156,C,False,MEDICAMENTOS,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML
719247,41,3.4166666666666665,2.4664414311581235,0.7218852969243289,Media,0.9978954393903429,C,False,MEDICAMENTOS,INSULINA DETERMIR SOL. INYECTABLE 100UI/ML x 3ML (300UI)
700326,41,3.4166666666666665,2.391588796113782,0.699977208618668,Media,0.9979157996982702,C,False,MEDICAMENTOS,IPRATROPIO BROMURO SOL. PARA INHALACIÓN 250MCG/1ML x 20ML
702062,40,3.3333333333333335,8.40274125545114,2.520822376635342,Alta,0.9979356634133212,C,True,DISPOSITIVOS MEDICO,S/SUCCION 10  
719877,40,3.3333333333333335,3.3933982252531925,1.0180194675759577,Alta,0.9979555271283722,C,True,DISPOSITIVOS MEDICO,BARRERA  57 MM REF 411451 CONVEX  SUR-FIT PLUS 
L001141,40,3.3333333333333335,11.547005383792513,3.4641016151377535,Alta,0.9979753908434232,C,True,MEDICAMENTOS,LAMIVUDINA 150 MG TABLETA
G003601,39,3.25,1.712255291076124,0.5268477818695766,Media,0.997994757965598,C,False,MEDICAMENTOS,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS
705183,39,3.25,1.9598237397554634,0.6030226891555273,Media,0.9980141250877728,C,False,DISPOSITIVOS MEDICO,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M
P005722,38,3.1666666666666665,4.152399817265222,1.3112841528205963,Alta,0.9980329956170713,C,True,MEDICAMENTOS,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI
B004332,38,3.1666666666666665,2.8230651727682394,0.8914942650847072,Media,0.9980518661463698,C,False,MEDICAMENTOS,"BETAMETASONA UNGÜENTO TÓPICO 0,05% x 40G"
T004151,37,3.0833333333333335,5.316498049952761,1.724269637822517,Alta,0.998070240082792,C,True,MEDICAMENTOS,TEOFILINA CAPSULA 125MG
700815,37,3.0833333333333335,3.4761089357690356,1.1273866818710385,Alta,0.9980886140192142,C,True,MEDICAMENTOS,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)"
B012011,37,3.0833333333333335,5.107184482014854,1.6563841563291417,Alta,0.9981069879556363,C,True,MEDICAMENTOS,"BROMOCRIPTINA 2,5MG TABLETA"
701715,37,3.0833333333333335,2.8431203515386634,0.9220930869855124,Media,0.9981253618920586,C,False,DISPOSITIVOS MEDICO,DUODERM ET 10X10/4X4   
T001011,36,3.0,5.9237580209617855,1.9745860069872618,Alta,0.9981432392356046,C,True,MEDICAMENTOS,TALIDOMIDA TABLETA 100MG
162236,36,3.0,1.8586407545691703,0.6195469181897234,Media,0.9981611165791504,C,False,MEDICAMENTOS,INSULINA DEGLUDEC SOL. INYECTABLE 100UI/ML x 3 ML
718999,36,3.0,7.458978726096732,2.486326242032244,Alta,0.9981789939226964,C,True,MEDICAMENTOS,INMUNOGLOBULINA HUMANA NORMAL  5G/100ML (50MG/ML) SOL. INYECTABLE 
702697,36,3.0,2.76339711883103,0.9211323729436766,Media,0.9981968712662423,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 7.0 C/BL 
F002231,36,3.0,2.5226248955475654,0.8408749651825218,Media,0.9982147486097882,C,False,MEDICAMENTOS,FENITOINA 125MG/5ML SUSPENSION ORAL
B004311,36,3.0,2.6628760937957834,0.8876253645985944,Media,0.9982326259533342,C,False,MEDICAMENTOS,"BETAMETASONA CREMA TÓPICA 0,05%"
C0000005,36,3.0,4.880387465988926,1.6267958219963088,Alta,0.9982505032968801,C,True,MEDICAMENTOS,CARVEDILOL TABLETA 25MG
706122,36,3.0,7.603826787755086,2.534608929251695,Alta,0.998268380640426,C,True,MEDICAMENTOS,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE "
700410,35,2.9166666666666665,5.517877281796841,1.8918436394732028,Alta,0.9982857613910957,C,True,DISPOSITIVOS MEDICO,EQUIPO PERFUSOR 50CC
D002101,35,2.9166666666666665,6.973434439269353,2.3908918077494925,Alta,0.9983031421417653,C,True,MEDICAMENTOS,DANAZOL 200MG TABLETA}
730194,35,2.9166666666666665,2.7455197664338145,0.9413210627773079,Media,0.998320522892435,C,False,DISPOSITIVOS MEDICO,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10
703665,34,2.8333333333333335,1.6966991126265962,0.5988349809270339,Media,0.9983374070502283,C,False,DISPOSITIVOS MEDICO,KIT MICRONEBULIZADOR PEDIATRICO
700319,34,2.8333333333333335,1.9462473604038073,0.6869108330836967,Media,0.9983542912080218,C,False,DISPOSITIVOS MEDICO,circuito neonatal REFERENCIA MP02650
L000001,34,2.8333333333333335,8.110972739929457,2.862696261151573,Alta,0.9983711753658151,C,True,MEDICAMENTOS,BACLOFENO TABLETA 10MG
707878,34,2.8333333333333335,2.32900030576263,0.8220001079162224,Media,0.9983880595236085,C,False,DISPOSITIVOS MEDICO,CATETER PREMICATH 28GX1FRX20CM    
730237,34,2.8333333333333335,5.98229711631567,2.1113989822290598,Alta,0.9984049436814019,C,True,MEDICAMENTOS,ETAMBUTOL 400 MG TABLETA
701853,33,2.75,8.01277389263827,2.913735960959371,Alta,0.998421331246319,C,True,DISPOSITIVOS MEDICO,VENDA SEMIELASTICA 3X4.1
I00000007,33,2.75,2.958039891549808,1.0756508696544758,Alta,0.9984377188112361,C,True,MEDICAMENTOS,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML"
730176,32,2.6666666666666665,9.237604307034012,3.4641016151377544,Alta,0.9984536097832769,C,True,NUTRICION,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA
S0000012,32,2.6666666666666665,2.424621182533032,0.909232943449887,Media,0.9984695007553178,C,False,MEDICAMENTOS,"BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 160MCG/4,5MCG/1PUFF/120PUFF"
702058,32,2.6666666666666665,2.7743413086658424,1.040377990749691,Alta,0.9984853917273586,C,True,DISPOSITIVOS MEDICO,SONDA NELATON # 20 
702085,32,2.6666666666666665,2.7080128015453204,1.0155048005794953,Alta,0.9985012826993994,C,True,DISPOSITIVOS MEDICO,CANULA NASAL OXIGENO NEONATAL
N010142,32,2.6666666666666665,7.726381410270251,2.897393028851344,Alta,0.9985171736714402,C,True,MEDICAMENTOS,NITROFURANTOINA TABLETA 100MG
700525,31,2.5833333333333335,4.077841080619484,1.5785191279817357,Alta,0.9985325680506048,C,True,MEDICAMENTOS,PROPOFOL EMULSIÓN INYECTABLE 1%/20ML
700786,31,2.5833333333333335,5.24765459875922,2.031350167261633,Alta,0.9985479624297694,C,True,DISPOSITIVOS MEDICO,GASA VASELINADA
707621,30,2.5,4.776838056516237,1.9107352226064946,Alta,0.9985628602160577,C,True,MEDICAMENTOS,CEFTOLOZANO/TAZOBACTAM 1.5G (1+0.5G) POLVO PARA RECONSTITUCION
719747,30,2.5,8.660254037844387,3.464101615137755,Alta,0.9985777580023459,C,True,MEDICAMENTOS,BROMURO DE GLICOPIRRONIO 50 MCG POLVO PARA INHALACION EN CAPSULAS
705561,30,2.5,6.98700091728789,2.794800366915156,Alta,0.9985926557886342,C,True,MEDICAMENTOS,PREGABALINA CAPSULA 25MG
701863,30,2.5,2.1105794120443453,0.8442317648177381,Media,0.9986075535749225,C,False,DISPOSITIVOS MEDICO,VENDA ELASTICA 4X5  
705498,30,2.5,8.660254037844387,3.464101615137755,Alta,0.9986224513612108,C,True,MEDICAMENTOS,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -
F015011,30,2.5,4.379705261980329,1.7518821047921318,Alta,0.998637349147499,C,True,MEDICAMENTOS,FOLINICO ÁCIDO 15MG TABLETA 
C014103,29,2.4166666666666665,8.371578903249572,3.4641016151377544,Alta,0.998651750340911,C,True,MEDICAMENTOS,CICLOSPORINA 100MG CAPSULA
P0000003,29,2.4166666666666665,5.212891944424172,2.1570587356237954,Alta,0.998666151534323,C,True,MEDICAMENTOS,PENTOXIFILINA TABLETA 400MG
701849,29,2.4166666666666665,3.579190699111471,1.48104442721854,Alta,0.998680552727735,C,True,DISPOSITIVOS MEDICO,BACTIGRAS 5X5 
701725,29,2.4166666666666665,1.5050420310248864,0.6227760128378841,Media,0.998694953921147,C,False,MEDICAMENTOS,DUODERM GEL TBX30GR
160729,29,2.4166666666666665,8.371578903249574,3.4641016151377553,Alta,0.998709355114559,C,True,MEDICAMENTOS,LEVETIRACETAM 1000MG TABLETA
717191,28,2.3333333333333335,3.446561747421317,1.4770978917519928,Alta,0.9987232597150947,C,True,MEDICAMENTOS,MOXIFLOXACINO TABLETA 400MG
A018232,28,2.3333333333333335,2.188122205883115,0.937766659664192,Media,0.9987371643156304,C,False,MEDICAMENTOS,"ALUMINIO HIDROXIDO/MAGNESIO/SIMETICONA SUSPENSIÓN ORAL 4%/4%/0,4%"
M022232,28,2.3333333333333335,2.309401076758503,0.9897433186107869,Media,0.9987510689161662,C,False,MEDICAMENTOS,METRONIDAZOL SUSPENSIÓN ORAL 250MG/5ML X 120ML)
702032,28,2.3333333333333335,3.2566947363946475,1.395726315597706,Alta,0.9987649735167019,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 20FRX15CM    
702154,28,2.3333333333333335,4.638442789897437,1.987904052813187,Alta,0.9987788781172376,C,True,DISPOSITIVOS MEDICO,AGUJA 26GA X1/2 0
M0000009,28,2.3333333333333335,3.446561747421317,1.4770978917519928,Alta,0.9987927827177734,C,True,MEDICAMENTOS,MOXIFLOXACINA TABLETA 400MG
L018011,28,2.3333333333333335,4.141438777950865,1.7749023334075134,Alta,0.9988066873183091,C,True,MEDICAMENTOS,LOVASTATINA TABLETA 20MG
T025011,28,2.3333333333333335,4.228331571528879,1.8121421020838053,Alta,0.9988205919188448,C,True,MEDICAMENTOS,TRIMETOPRIM/SULFAMETOXAZOL TABLETA 80MG/400MG
D018101,28,2.3333333333333335,5.033222956847166,2.1570955529344995,Alta,0.9988344965193805,C,True,MEDICAMENTOS,DIFENHIDRAMINA 50MG CAPSULA 
L0000006,27,2.25,6.017021310793693,2.6742316936860857,Alta,0.99884790452704,C,True,MEDICAMENTOS,LEVOFLOXACINA TABLETA 500MG
700813,27,2.25,1.0552897060221726,0.4690176471209656,Baja,0.9988613125346995,C,False,MEDICAMENTOS,FOSFOLIPIDOS NATURALES 100MG/4ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR)
719016,26,2.1666666666666665,6.102657146065495,2.816610990491767,Alta,0.9988742239494826,C,True,MEDICAMENTOS,ACETAMINOFEN/CODEINA TABLETA 325MG/8MG
D035701,26,2.1666666666666665,1.5859229221975182,0.7319644256296238,Media,0.9988871353642658,C,False,MEDICAMENTOS,DESMOPRESINA 15MCG/1ML SOL. INYECTABLE
719561,26,2.1666666666666665,5.131601439446884,2.3684314335908696,Alta,0.998900046779049,C,True,MEDICAMENTOS,OXIBUTININA TABLETA 5MG
700131,26,2.1666666666666665,2.8230651727682394,1.3029531566622645,Alta,0.9989129581938321,C,True,MEDICAMENTOS,CLOTRIMAZOL 100MG TABLETA VAGINAL
716753,25,2.0833333333333335,2.7122058561364044,1.301858810945474,Alta,0.998925373015739,C,True,DISPOSITIVOS MEDICO,BOLSA RECOLECTORA 1000 CC REF: Z-01000
702703,25,2.0833333333333335,1.621353717973928,0.7782497846274854,Media,0.9989377878376459,C,False,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 4.0 S/BL
103662,25,2.0833333333333335,2.391588796113782,1.1479626221346153,Alta,0.9989502026595528,C,True,MEDICAMENTOS,PALIVIZUMAB POLVO LIOFILIZADO 50 MG
N009321,25,2.0833333333333335,1.9286515936521478,0.9257527649530308,Media,0.9989626174814598,C,False,MEDICAMENTOS,NISTATINA CREMA 100.000 UI/GR 
R009141,25,2.0833333333333335,5.418123347254158,2.6006992066819956,Alta,0.9989750323033666,C,True,MEDICAMENTOS,RITONAVIR TABLETA 100MG
T002012,25,2.0833333333333335,7.216878364870322,3.4641016151377544,Alta,0.9989874471252735,C,True,MEDICAMENTOS,TAMOXIFENO TABLETA 20MG
C022011,25,2.0833333333333335,6.067174470921869,2.912243746042497,Alta,0.9989998619471804,C,True,MEDICAMENTOS,CLORAMBUCILO 2MG TABLETA
700944,24,2.0,4.748205402618399,2.3741027013091993,Alta,0.9990117801762111,C,True,MEDICAMENTOS,METILPREDNISOLONA SUCCINATO 40MG/ML SOL. INYECTABLE
129788,24,2.0,6.928203230275509,3.4641016151377544,Alta,0.9990236984052416,C,True,MEDICAMENTOS,POSACONAZOL 100MG TABLETA
704298,24,2.0,2.76339711883103,1.381698559415515,Alta,0.9990356166342722,C,True,DISPOSITIVOS MEDICO,CONDON  S/LUBRICAR X 3 
702024,24,2.0,1.5374122295716148,0.7687061147858074,Media,0.9990475348633029,C,False,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VIAS 14FRX5CM
L004201,24,2.0,1.3483997249264843,0.6741998624632421,Media,0.9990594530923335,C,False,MEDICAMENTOS,LEVOMEPROMAZINA 4MG/ML SOLUCION ORAL
T0000003,24,2.0,6.928203230275509,3.4641016151377544,Alta,0.9990713713213641,C,True,MEDICAMENTOS,TIZANIDINA TABLETA 2MG
700290,23,1.9166666666666667,2.539088359425425,1.3247417527437,Alta,0.9990827929575185,C,True,MEDICAMENTOS,"BETAMETILDIGOXINA 0,6MG/ML/45 GOTAS SOLUCIÓN ORAL "
BISAPRO,23,1.9166666666666667,4.252450274057691,2.2186697082040125,Alta,0.9990942145936728,C,True,MEDICAMENTOS,BISOPROLOL TABLETA 10MG
701996,23,1.9166666666666667,6.639528095680696,3.464101615137754,Alta,0.9991056362298272,C,True,MEDICAMENTOS,SUNITINIB 50 MG CAPSULA
701835,23,1.9166666666666667,5.712161401675191,2.980258122613143,Alta,0.9991170578659815,C,True,DISPOSITIVOS MEDICO,TEGADERM 6CMX7CM REF 1624W X100 
P0000002,22,1.8333333333333333,1.5275252316519468,0.8331955809010619,Media,0.9991279829092595,C,False,MEDICAMENTOS,"PEGFILGRASTIM SOL. INYECTABLE 6MG/0,6ML"
200061,21,1.75,2.667140109487382,1.5240800625642184,Alta,0.9991384113596614,C,True,DISPOSITIVOS MEDICO,SENSOR NEONATAL ADHESIVO M-LNCS PARA EQUIPOS  MARCA MASIMO
705353,21,1.75,2.3011854652449344,1.3149631229971053,Alta,0.9991488398100632,C,True,MEDICAMENTOS,FLUCONAZOL 50 MG/5ML SUSPENSION 
700145,20,1.6666666666666667,5.773502691896258,3.464101615137755,Alta,0.9991587716675887,C,True,MEDICAMENTOS,DIOSMINA TABLETA 500MG
700757,20,1.6666666666666667,2.059714602177749,1.2358287613066494,Alta,0.9991687035251142,C,True,MEDICAMENTOS,SALBUTAMOL 5 MG SOL. PARA NEBULIZACIÓN X 10 ML
702204,20,1.6666666666666667,1.2309149097933274,0.7385489458759964,Media,0.9991786353826397,C,False,DISPOSITIVOS MEDICO,INTRODUCTOR 7.0FR/SI-09700 ARROW
702088,20,1.6666666666666667,1.2309149097933272,0.7385489458759963,Media,0.9991885672401652,C,False,DISPOSITIVOS MEDICO,CANULA NASAL OXIGENO PEDIATRICA
131589,20,1.6666666666666667,2.015094553763188,1.2090567322579129,Alta,0.9991984990976908,C,True,MEDICAMENTOS,"TIOTROPIO BROMURO SUSPENSIÓN PARA INHALACIÓN 2,5MCG/1PUFF/60PUFF"
719158,20,1.6666666666666667,3.420083288016492,2.052049972809895,Alta,0.9992084309552163,C,True,MEDICAMENTOS,RIVAROXABAN TABLETA 15MG
702197,20,1.6666666666666667,1.3706888336846839,0.8224133002108103,Media,0.9992183628127418,C,False,DISPOSITIVOS MEDICO,CATETER V/CT 16GX20CM/CV-04301-01CV50016
705846,19,1.5833333333333333,3.964807305493795,2.504088824522397,Alta,0.999227798077391,C,True,MEDICAMENTOS,MEDROXIPROGESTERONA TABLETA 5MG
719743,19,1.5833333333333333,4.621261798043972,2.9186916619225087,Alta,0.9992372333420403,C,True,MEDICAMENTOS,"FONDAPARINA 7,5MG/0,6ML SOL. INYECTABLE "
730136,19,1.5833333333333333,4.621261798043972,2.9186916619225087,Alta,0.9992466686066895,C,True,MEDICAMENTOS,ISONIAZIDA TABLETA 100MG
136905,18,1.5,5.196152422706632,3.464101615137755,Alta,0.9992556072784625,C,True,MEDICAMENTOS,CICLOSERINA 250MG TABLETA 
D0000038,18,1.5,1.507556722888818,1.005037815259212,Alta,0.9992645459502354,C,True,MEDICAMENTOS,"LEVOSIMENDAN SOLUCIÓN INYECTABLE 12,5MG/1ML"
718228,18,1.5,3.729489363048366,2.486326242032244,Alta,0.9992734846220084,C,True,MEDICAMENTOS,GABAPENTIN 400MG CAPSULA 
700308,18,1.5,5.196152422706632,3.464101615137755,Alta,0.9992824232937814,C,True,MEDICAMENTOS,PREPARADO MAGISTRAL DE NIFEDIPINO ENTERAL 30 MG/ 10 ML
B00000010,18,1.5,1.6236882817719773,1.0824588545146516,Alta,0.9992913619655543,C,True,MEDICAMENTOS,BECLOMETASONA NASAL 50 MCG/PUFF
717248,18,1.5,3.729489363048366,2.486326242032244,Alta,0.9993003006373273,C,True,MEDICAMENTOS,N-ACETILCISTEINA GRANULOS PARA SUSPENCIÓN ORAL 600MG
705570,18,1.5,4.8896923123128015,3.259794874875201,Alta,0.9993092393091003,C,True,MEDICAMENTOS,AMBRISENTAN 10 MG TABLETA
702035,17,1.4166666666666667,1.0836246694508316,0.7649115313770576,Media,0.9993176813879969,C,False,DISPOSITIVOS MEDICO,SONDA FOLEY 3 VÍAS 20FRX30CM       
701442,17,1.4166666666666667,1.5642792899510296,1.1041971458477855,Alta,0.9993261234668936,C,True,MEDICAMENTOS,DEXTROSA 50% EN AGUA DESTILADA 500 ML
702077,17,1.4166666666666667,1.729862492345632,1.2210794063616226,Alta,0.9993345655457904,C,True,DISPOSITIVOS MEDICO,BRAZALETE NEO/1
701833,17,1.4166666666666667,2.937479851639476,2.0735151893925714,Alta,0.999343007624687,C,True,MEDICAMENTOS,TEGADERM 10CMX12CM REF 1626W 
702031,17,1.4166666666666667,1.6764862244009227,1.1834020407535923,Alta,0.9993514497035837,C,True,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 22FRX30CM    
730139,16,1.3333333333333333,3.773913650631694,2.830435237973771,Alta,0.9993593951896041,C,True,MEDICAMENTOS,PIRAZINAMIDA TABLETA 400MG
