producto_id,demanda_total,media,desviacion,cv,variabilidad,demanda_acumulada_pct,categoria_abc,categoria,nombre_producto,proveedor_principal,proveedor_alterno,metodo_campeon
164333,101,8.416666666666666,14.431394648998811,1.7146211464157004,Alta,0.9946035252135101,C,MEDICAMENTOS,FOSFOMICINA DISODICA 4G POLVO LIOFILIZADO ,GPC PHARMA,SOLINSA,XGBoost
110028,100,8.333333333333334,28.867513459481287,3.4641016151377544,Alta,0.9946531845011377,C,MEDICAMENTOS,"EPOPROSTENOL POLVO LIOFILIZADO 1,5MG",,,Media móvil
730143,99,8.25,17.56093288058364,2.128597924919229,Alta,0.994702347195889,C,MEDICAMENTOS,RIFAMPICINA/ISONIACIDA TABLETA 150/150MG,SOLINSA,EVEDISA,Media móvil
702046,98,8.166666666666666,3.128558579902059,0.383088805702293,Baja,0.994751013297764,C,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 18 ,,,XGBoost
770065,98,8.166666666666666,25.587046912392406,3.1331077851909073,Alta,0.9947996793996391,C,MEDICAMENTOS,TRETINOINA TABLETA 10MG (ONCOLOGICO),CRUZ VERDE,SOLINSA,XGBoost
770020,97,8.083333333333334,16.328771781085923,2.020054240959083,Alta,0.9948478489086379,C,MEDICAMENTOS,ONDANSETRON 8MG TABLETA,SOLINSA,CRUZ VERDE,Media móvil
707251,97,8.083333333333334,9.765042785674858,1.2080465301865804,Alta,0.9948960184176366,C,MEDICAMENTOS,SILDENAFIL TABLETA 50MG,SOLINSA,EVEDISA,Media móvil
702070,96,8.0,4.842989309769892,0.6053736637212365,Media,0.994943691333759,C,DISPOSITIVOS MEDICO,S/TRACH-CARE 8FR S/CERRADO- 198-4,,,XGBoost
704417,93,7.75,21.80127185614304,2.813067336276521,Alta,0.9949898744712528,C,MEDICAMENTOS,"EPOPROSTENOL TERMOESTABLE 1.5 MG POLVO LIOFILIZADO 1,5MG",,,Media móvil
702869,91,7.583333333333333,2.8109633849474367,0.3706764903227389,Baja,0.9950350644229938,C,DISPOSITIVOS MEDICO,MASCARA P/TRAQUEOSTOMIA ADULTO - 1075,,,Media móvil
A017231,90,7.5,2.8762349126466136,0.3834979883528818,Baja,0.9950797577818586,C,MEDICAMENTOS,ALUMINIO HIDROXIDO SUSPENSIÓN ORAL 6G/100ML ,,,Regresión Lineal
702069,90,7.5,5.018148879997303,0.6690865173329736,Media,0.9951244511407235,C,DISPOSITIVOS MEDICO,S/TRACH-CARE 6FR S/CERRADO -196-4,,,XGBoost
V0000005,89,7.416666666666667,10.748854766340402,1.4492837887200543,Alta,0.995168647906712,C,MEDICAMENTOS,VALSARTAN TABLETA 80MG,,,XGBoost
R0000009,88,7.333333333333333,15.382004440451205,2.097546060061528,Alta,0.9952123480798243,C,MEDICAMENTOS,ROCIVERINA SOLUCIÓN INYECTABLE 20MG/2ML,,,XGBoost
0004721,88,7.333333333333333,14.537308324904352,1.9823602261233209,Alta,0.9952560482529366,C,MEDICAMENTOS,OXACILINA POLVO LIOFILIZADO 1G,,,XGBoost
715826,87,7.25,3.3063300170760606,0.45604551959669803,Baja,0.9952992518331726,C,DISPOSITIVOS MEDICO,PLEUR-EVAC 2500CC -A8000106 (PLEUROVAC),,,XGBoost
V012221,87,7.25,6.468454923002022,0.8922006790347616,Media,0.9953424554134086,C,MEDICAMENTOS,VALPROICO ÁCIDO JARABE 250MG/5ML X 120ML,,,Regresión Lineal
701854,85,7.083333333333333,6.501165396692466,0.917811585415407,Media,0.9953846658078921,C,DISPOSITIVOS MEDICO,VENDA SEMIELASTICA 4X4.1    ,,,Regresión Lineal
C004011,84,7.0,13.341664064126334,1.9059520091609048,Alta,0.9954263796094992,C,MEDICAMENTOS,CAPTOPRIL 25MG TABLETA ,,,Media móvil
F015701,83,6.916666666666667,8.836477427874376,1.2775630016203916,Alta,0.9954675968182302,C,MEDICAMENTOS,CALCIO FOLINATO 50MG/5ML SOL. INYECTABLE,,,Regresión Lineal
C0000030,82,6.833333333333333,13.408500243796052,1.962219547872593,Alta,0.9955083174340847,C,MEDICAMENTOS,CLINDAMICINA CÁPSULA 300MG,,,XGBoost
702080,82,6.833333333333333,3.1574826950748234,0.4620706383036327,Baja,0.9955490380499393,C,DISPOSITIVOS MEDICO,BRAZALETE NEO/4,,,Media móvil
D020221,82,6.833333333333333,2.8230651727682394,0.41313148869779115,Baja,0.995589758665794,C,MEDICAMENTOS,"DIFENHIDRAMINA JARABE 2,42MG/1ML (290,4MG/120ML)",,,Media móvil
714878,81,6.75,18.979055441579423,2.8117119172710257,Alta,0.9956299826887723,C,NUTRICION,"GLUCERNA SOLUCIÓN ORAL 0,93KCAL/1ML (220,4KCAL/237ML)) ALIMENTO LIQUIDO CON CA",ABBOTT,COBO,XGBoost
E0000021,81,6.75,5.136765873228372,0.7610023515893884,Media,0.9956702067117507,C,MEDICAMENTOS,SODIO FOSFATO MONOBASICO/DIBASICO ENEMA RECTAL 16G/6G/133ML,,,Regresión Lineal
A0000034,80,6.666666666666667,14.176378132996346,2.1264567199494517,Alta,0.9957099341418527,C,MEDICAMENTOS,ALPROSTADIL SOLUCIÓN INYECTABLE 20MCG/1ML,,,XGBoost
717814,79,6.583333333333333,6.4731379679036,0.983261463479028,Media,0.9957491649790785,C,DISPOSITIVOS MEDICO,BARRERA STOMAHESIVE 100MM ,,,XGBoost
A0000001,78,6.5,12.154310870109944,1.8698939800169145,Alta,0.995787899223428,C,MEDICAMENTOS,ABACAVIR/LAMIVUDINA/ZIDOVUDINA TABLETA 300MG/150MG/300MG,,,XGBoost
712599,78,6.5,12.154310870109944,1.8698939800169145,Alta,0.9958266334677776,C,MEDICAMENTOS,ARTEMETER/LUMEFANTRINA TABLETA 20/120MG,,,XGBoost
719246,76,6.333333333333333,9.267080871492807,1.4632232954988642,Alta,0.9958643745263746,C,MEDICAMENTOS,"BISOPROLOL TABLETA 2,5MG",SOLINSA,EVEDISA,XGBoost
K002101,76,6.333333333333333,13.37115846843043,2.1112355476469102,Alta,0.9959021155849715,C,MEDICAMENTOS,KETOCONAZOL TABLETA 200MG,,,XGBoost
719619,75,6.25,8.863869460804453,1.4182191137287126,Alta,0.9959393600506922,C,MEDICAMENTOS,"APIXABAN TABLETA 2,5MG",SOLINSA,EVEDISA,Regresión Lineal
703654,74,6.166666666666667,4.130448651249167,0.6698024839863513,Media,0.9959761079235366,C,MEDICAMENTOS,OXIDO DE ZINC  5G/CALAMINA 5G /CREMA TÓPICA 5%/60G,SOLINSA,CRUZ VERDE,Regresión Lineal
702558,73,6.083333333333333,9.857699651756612,1.62044377837095,Alta,0.9960123592035047,C,MEDICAMENTOS,TIOPENTAL POLVO LIOFILIZADO 1G ,DAGO,SOLINSA,XGBoost
702078,73,6.083333333333333,3.8720051965905524,0.636494004918995,Media,0.9960486104834729,C,DISPOSITIVOS MEDICO,BRAZALETE NEO/2,,,XGBoost
M0000005,72,6.0,6.4807406984078595,1.0801234497346432,Alta,0.9960843651705648,C,MEDICAMENTOS,METOPROLOL SOL. INYECTABLE 5MG/5ML,,,Regresión Lineal
M009011,72,6.0,8.74902591980699,1.4581709866344983,Alta,0.9961201198576566,C,MEDICAMENTOS,MERCAPTOPURINA TBL. 50 MG,,,XGBoost
717813,72,6.0,6.164414002968977,1.0274023338281628,Alta,0.9961558745447485,C,DISPOSITIVOS MEDICO,BOLSA OSTOMIA OP/100MM,,,XGBoost
M002702,72,6.0,4.935953440181174,0.8226589066968623,Media,0.9961916292318403,C,MEDICAMENTOS,MANITOL AL 20 % SOL. INYECTABLE x 500 ML,,,Media móvil
702484,72,6.0,2.256304299271065,0.37605071654517747,Baja,0.9962273839189322,C,DISPOSITIVOS MEDICO,KIT MICRONEBULIZADOR ADULTO,,,XGBoost
D0000031,71,5.916666666666667,11.131105747027794,1.8813136473849792,Alta,0.9962626420131478,C,MEDICAMENTOS,DAPTOMICINA POLVO LIOFILIZADO 500MG,,,Regresión Lineal
P0000020,70,5.833333333333333,20.207259421636902,3.464101615137755,Alta,0.9962974035144871,C,MEDICAMENTOS,PRALIDOXIMA POLVO LIOFILIZADO 200MG,,,Media móvil
C0000008,70,5.833333333333333,3.927370930309795,0.6732635880531077,Media,0.9963321650158264,C,MEDICAMENTOS,CASPOFUNGINA 70MG POLVO LIOFILIZADO ,,,XGBoost
H007321,70,5.833333333333333,7.505553499465135,1.286666314194023,Alta,0.9963669265171657,C,MEDICAMENTOS,HIDROCORTISONA ACETATO CREMA TÓPICA 1%,,,XGBoost
A020701,69,5.75,9.799118698777317,1.7041945563090986,Alta,0.9964011914256288,C,MEDICAMENTOS,AMIKACINA 100MG/2ML SOL. INYECTABLE ,,,XGBoost
D020201,67,5.583333333333333,3.679385653594739,0.6589944454199533,Media,0.9964344631483393,C,MEDICAMENTOS,"DIHIDROCODEINA JARABE 12,1MG/ML (294,4MG/120ML)",,,XGBoost
709707,67,5.583333333333333,3.36987545853858,0.6035597836188502,Media,0.9964677348710498,C,DISPOSITIVOS MEDICO,CATETER VENOSO CENTRAL (CVC) BILUMEN 7FRX20CM ,,,XGBoost
V0000013,66,5.5,10.52702150744368,1.9140039104443054,Alta,0.9965005100008839,C,MEDICAMENTOS,TRIMETAZIDINA TABLETA 35MG,,,Regresión Lineal
718376,64,5.333333333333333,11.460075625114056,2.148764179708886,Alta,0.9965322919449656,C,MEDICAMENTOS,ATAZANAVIR 300MG CAPSULA,SOLINSA,EVEDISA,Media móvil
M015011,63,5.25,8.411301920630361,1.6021527467867354,Alta,0.996563577296171,C,MEDICAMENTOS,METOCARBAMOL TABLETA 750MG,,,XGBoost
730123,62,5.166666666666667,3.3799766898963113,0.6541890367541248,Media,0.9965943660545,C,DISPOSITIVOS MEDICO,CATETER PICC ALTA PRESION 5FR X 50 CM REF 01PR05052,,,Media móvil
J000006,61,5.083333333333333,13.013687433086005,2.560069658967739,Alta,0.9966246582199529,C,MEDICAMENTOS,METFORMINA/SITAGLIPTINA TABLETA 1000MG/50MG,,,Media móvil
717218,61,5.083333333333333,2.906367096044424,0.5717443467628375,Media,0.9966549503854057,C,CONTROLADOS,"CLONAZEPAM SOL. ORAL 2,5MG/1ML x 20ML",,,Regresión Lineal
711979,61,5.083333333333333,8.16264588713659,1.6057664040268702,Alta,0.9966852425508586,C,MEDICAMENTOS,"FLUDROCORTISONA TABLETA 0,1MG",SOLINSA,EVEDISA,XGBoost
D018221,60,5.0,2.891995221924885,0.5783990443849769,Media,0.9967150381234351,C,MEDICAMENTOS,"DIFENHIDRAMINA JARABE 12,5MG/5ML (300MG/120ML)",,,XGBoost
701289,60,5.0,3.2473765635439547,0.6494753127087909,Media,0.9967448336960116,C,MEDICAMENTOS,TRANEXAMICO ÁCIDO TABLETA 500MG,JC,DAGO,Media móvil
710110,60,5.0,4.898979485566356,0.9797958971132712,Media,0.9967746292685882,C,DISPOSITIVOS MEDICO,SEDA 2-0 SS685 (C-15) SOFSILK CURVA,,,Media móvil
702229,59,4.916666666666667,2.574643252722186,0.523656254790953,Media,0.9968039282482885,C,DISPOSITIVOS MEDICO,SPINOCAN 20G X31/2 ,,,XGBoost
715131,58,4.833333333333333,15.526126563332083,3.2123020475859483,Alta,0.9968327306351125,C,MEDICAMENTOS,CEFOTAXIMA SOLUCIÓN INYECTABLE 1G,JC,DAGO,XGBoost
C009141,57,4.75,11.810049649653159,2.486326242032244,Alta,0.9968610364290602,C,MEDICAMENTOS,CEFRADINA 500MG CÁPSULA ,,,Media móvil
700629,56,4.666666666666667,1.4354811251305468,0.30760309824226,Baja,0.9968888456301317,C,MEDICAMENTOS,FOSFOLIPIDOS NATURALES 200MG/8ML SUSPENSION INYECTABLE (SURFACTANTE PULMONAR),CRUZ VERDE,SOLINSA,Regresión Lineal
701175,56,4.666666666666667,11.031634951219592,2.3639217752613413,Alta,0.9969166548312031,C,MEDICAMENTOS,PROPAFENONA TABLETA 150MG,,,Media móvil
715020,56,4.666666666666667,12.808614525412422,2.744703112588376,Alta,0.9969444640322745,C,MEDICAMENTOS,DULOXETINA TABLETA 30MG,,,Regresión Lineal
702704,55,4.583333333333333,3.579190699111471,0.7809143343515937,Media,0.9969717766404698,C,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 3.5 S/BL    ,,,XGBoost
708178,55,4.583333333333333,2.151461800448216,0.4694098473705199,Baja,0.9969990892486649,C,DISPOSITIVOS MEDICO,AGUJA P/ASPIRACION DE MEDULA OSEA DBMNI 1501 RP.M,,,Media móvil
702044,54,4.5,2.0225995873897262,0.4494665749754947,Baja,0.9970259052639838,C,DISPOSITIVOS MEDICO,SONDA NASOGASTRICA # 14,,,XGBoost
730082,54,4.5,15.588457268119896,3.464101615137755,Alta,0.9970527212793027,C,MEDICAMENTOS,VECURONIO BROMURO SOLUCIÓN INYECTABLE 4MG,,,XGBoost
C031511,53,4.416666666666667,3.1176428547376895,0.7058814010726844,Media,0.9970790407017454,C,MEDICAMENTOS,CLOTRIMAZOL CREMA VAGINAL 1%,,,XGBoost
730084,53,4.416666666666667,9.110017795944431,2.0626455387043996,Alta,0.9971053601241879,C,MEDICAMENTOS,DALTEPARINA SODICA 7.500 UI (ANTIFACTOR XA) SOL. INYECTABLE,COBO MEDICAL,SOLINSA,Media móvil
701035,53,4.416666666666667,7.890827048868293,1.7866023506871607,Alta,0.9971316795466306,C,MEDICAMENTOS,"BETAMETILDIGOXINA TABLETA 0,1MG",,,XGBoost
702057,52,4.333333333333333,4.867953337591651,1.1233738471365349,Alta,0.9971575023761969,C,DISPOSITIVOS MEDICO,SONDA NELATON # 18,,,XGBoost
A027142,52,4.333333333333333,8.804268937007292,2.031754370078606,Alta,0.9971833252057632,C,MEDICAMENTOS,AMPICILINA TABLETA 500MG,,,XGBoost
700873,50,4.166666666666667,6.3077633744362025,1.5138632098646885,Alta,0.997208154849577,C,MEDICAMENTOS,URSODEOXICOLICO ACIDO TABLETA 600MG,SOLINSA,EVEDISA,XGBoost
A037101,50,4.166666666666667,14.433756729740644,3.4641016151377544,Alta,0.9972329844933908,C,MEDICAMENTOS,ABACAVIR TABLETA 300MG,,,Media móvil
2001990802,49,4.083333333333333,5.976595767633693,1.463656106359272,Alta,0.9972573175443283,C,MEDICAMENTOS,SACCHAROMYCES BOULARDII POLVO PARA SUSPENSIÓN ORAL 250MG,,,Media móvil
I020061,49,4.083333333333333,3.579190699111471,0.8765364977415848,Media,0.9972816505952659,C,MEDICAMENTOS,ISOSORBIDE DINITRATO TABLETA 5MG,,,XGBoost
719274,49,4.083333333333333,3.8009169547583777,0.9308368052469497,Media,0.9973059836462034,C,DISPOSITIVOS MEDICO,MASCARA VENTURY PEDIATRICA,,,XGBoost
719888,48,4.0,7.62770071396474,1.906925178491185,Alta,0.9973298201042646,C,MEDICAMENTOS,APIXABAN 5 MG TABLETA,SOLINSA,EVEDISA,Regresión Lineal
T020201,47,3.9166666666666665,2.5746432527221863,0.6573557240992817,Media,0.9973531599694496,C,MEDICAMENTOS,TRAMADOL SOL. ORAL 100MG/1ML,,,Regresión Lineal
708883,47,3.9166666666666665,1.7816403745544227,0.45488690414155475,Baja,0.9973764998346346,C,DISPOSITIVOS MEDICO,AQUACEL AG+ APOSITO 20 X 30 ,,,XGBoost
700907,47,3.9166666666666665,3.3698754585385804,0.8603937340949567,Media,0.9973998396998195,C,MEDICAMENTOS,"FITOMENADIONA 2MG/0,2ML SOL. INYECTABLE (VITAMINA K)",,,Regresión Lineal
702020,46,3.8333333333333335,8.850612031567836,2.3088553125829137,Alta,0.9974226829721282,C,DISPOSITIVOS MEDICO,SONDA FOLEY 2 VÍAS 16FRX5CM    ,,,XGBoost
700550,45,3.75,7.8175211137314085,2.084672296995042,Alta,0.9974450296515607,C,MEDICAMENTOS,ROCURONIO BROMURO SOLUCIÓN INYECTABLE 50MG/5ML,COBO MEDICAL,CRUZ VERDE,Media móvil
I00000006,45,3.75,2.0056737702645644,0.5348463387372172,Media,0.997467376330993,C,MEDICAMENTOS,INSULINA LISPRO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),,,XGBoost
717432,45,3.75,2.179449471770337,0.5811865258054232,Media,0.9974897230104255,C,MEDICAMENTOS,FLUTICASONA/SALMETEROL SUSPENSIÓN PARA INHALACIÓN 250MCG/25MCG/1PUFF/120PUFF,,,Regresión Lineal
770117,45,3.75,7.521182208814105,2.0056485890170945,Alta,0.9975120696898578,C,MEDICAMENTOS,ELTROMBOPAG TABLETA 50MG (ONCOLOGICO),CRUZ VERDE,SOLINSA,XGBoost
719773,45,3.75,9.323723407620916,2.486326242032244,Alta,0.9975344163692903,C,MEDICAMENTOS,ACETAMINOFEN/CODEINA TABLETA 325MG/30MG,,,XGBoost
S020011,44,3.6666666666666665,6.541244437251889,1.7839757556141516,Alta,0.9975562664558464,C,MEDICAMENTOS,SULFASALAZINA TABLETA 500MG,,,XGBoost
719419,44,3.6666666666666665,2.3094010767585034,0.6298366572977737,Media,0.9975781165424026,C,MEDICAMENTOS,INSULINA ASPARTATO SOL. INYECTABLE 100UI/ML x 10ML (1000UI),SOLINSA,CRUZ VERDE,XGBoost
702228,44,3.6666666666666665,2.9644356609443876,0.808482452984833,Media,0.9975999666289587,C,DISPOSITIVOS MEDICO,SPINOCAN 18G 3/2   ,,,XGBoost
702705,44,3.6666666666666665,3.3120532860594154,0.9032872598343861,Media,0.9976218167155149,C,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 3.0 S/BL,,,XGBoost
711417,43,3.5833333333333335,2.7122058561364044,0.7568946575264384,Media,0.9976431702091947,C,MEDICAMENTOS,AZUL DE METILENO 1% x 5ML,,,Media móvil
A036701,43,3.5833333333333335,2.7122058561364044,0.7568946575264384,Media,0.9976645237028746,C,MEDICAMENTOS,AZUL DE METILENO SOLUCIÓN INYECTABLE 10MG/1ML,,,Media móvil
702230,43,3.5833333333333335,2.2343733444579583,0.6235460496161744,Media,0.9976858771965544,C,DISPOSITIVOS MEDICO,SPINOCAN 22G X31/2  ,,,Media móvil
C0000019,43,3.5833333333333335,8.050503466281226,2.246652130124993,Alta,0.9977072306902343,C,MEDICAMENTOS,CETIRIZINA 10MG TABLETA ,,,XGBoost
E0000034,43,3.5833333333333335,10.004165798972611,2.7918602229691007,Alta,0.9977285841839142,C,MEDICAMENTOS,ENTEROGERMINA SUSPENSIÓN ORAL 2000000000UI/5ML,,,Regresión Lineal
708677,43,3.5833333333333335,2.8749176536296677,0.8023026010129305,Media,0.997749937677594,C,MEDICAMENTOS,DOMPERIDONA 1MG/1ML SUSPENSION,SOLINSA,CRUZ VERDE,XGBoost
700749,43,3.5833333333333335,4.541892543729748,1.267504895924581,Alta,0.9977712911712739,C,MEDICAMENTOS,"BUDESONIDA SUSPENSIÓN PARA INHALACIÓN 0,5MG/1ML (1MG/2ML)",COBO MEDICAL,CRUZ VERDE,XGBoost
770152,42,3.5,12.124355652982139,3.464101615137754,Alta,0.9977921480720775,C,MEDICAMENTOS,RIOCIGUAT 0.5 MG,,,XGBoost
702609,42,3.5,6.960929927426755,1.98883712212193,Alta,0.9978130049728811,C,DISPOSITIVOS MEDICO,CANULA GUEDEL 3 (ISO 9.0),,,Regresión Lineal
702151,42,3.5,2.2763607319179844,0.6503887805479955,Media,0.9978338618736846,C,DISPOSITIVOS MEDICO,AGUJA 23X1,,,Media móvil
C004012,42,3.5,8.702141847112854,2.486326242032244,Alta,0.9978547187744883,C,MEDICAMENTOS,CAPTOPRIL 50MG TABLETA ,,,XGBoost
I007701,41,3.4166666666666665,1.4433756729740643,0.42245141648021395,Baja,0.9978750790824156,C,MEDICAMENTOS,INMUNOGLOBULINA ANTI-D SOLUCIÓN INYECTABLE 300MCG/2ML,,,XGBoost
719247,41,3.4166666666666665,2.4664414311581235,0.7218852969243289,Media,0.9978954393903429,C,MEDICAMENTOS,INSULINA DETERMIR SOL. INYECTABLE 100UI/ML x 3ML (300UI),SOLINSA,CRUZ VERDE,XGBoost
700326,41,3.4166666666666665,2.391588796113782,0.699977208618668,Media,0.9979157996982702,C,MEDICAMENTOS,IPRATROPIO BROMURO SOL. PARA INHALACIÓN 250MCG/1ML x 20ML,CRUZ VERDE,SOLINSA,Media móvil
702062,40,3.3333333333333335,8.40274125545114,2.520822376635342,Alta,0.9979356634133212,C,DISPOSITIVOS MEDICO,S/SUCCION 10  ,,,XGBoost
719877,40,3.3333333333333335,3.3933982252531925,1.0180194675759577,Alta,0.9979555271283722,C,DISPOSITIVOS MEDICO,BARRERA  57 MM REF 411451 CONVEX  SUR-FIT PLUS ,,,XGBoost
L001141,40,3.3333333333333335,11.547005383792513,3.4641016151377535,Alta,0.9979753908434232,C,MEDICAMENTOS,LAMIVUDINA 150 MG TABLETA,,,Media móvil
G003601,39,3.25,1.712255291076124,0.5268477818695766,Media,0.997994757965598,C,MEDICAMENTOS,GENTAMICINA SOL. OFTÁLMICA 0.3% GOTAS,,,XGBoost
705183,39,3.25,1.9598237397554634,0.6030226891555273,Media,0.9980141250877728,C,DISPOSITIVOS MEDICO,AGUJA BIOPSIA MEDULA OSEA  DBMNJ1104TL RP-M,,,Media móvil
P005722,38,3.1666666666666665,4.152399817265222,1.3112841528205963,Alta,0.9980329956170713,C,MEDICAMENTOS,PENICILINA G BENZATINICA POLVO LIOFILIZADO 2400000UI,,,XGBoost
B004332,38,3.1666666666666665,2.8230651727682394,0.8914942650847072,Media,0.9980518661463698,C,MEDICAMENTOS,"BETAMETASONA UNGÜENTO TÓPICO 0,05% x 40G",,,XGBoost
T004151,37,3.0833333333333335,5.316498049952761,1.724269637822517,Alta,0.998070240082792,C,MEDICAMENTOS,TEOFILINA CAPSULA 125MG,,,XGBoost
700815,37,3.0833333333333335,3.4761089357690356,1.1273866818710385,Alta,0.9980886140192142,C,MEDICAMENTOS,"FOSFOLIPIDOS NATURALES 120MG/1,5ML SUSPENSION INYECTABLE SURFACTANTE PULMONAR)",AMAREY,CRUZ VERDE,XGBoost
B012011,37,3.0833333333333335,5.107184482014854,1.6563841563291417,Alta,0.9981069879556363,C,MEDICAMENTOS,"BROMOCRIPTINA 2,5MG TABLETA",,,XGBoost
701715,37,3.0833333333333335,2.8431203515386634,0.9220930869855124,Media,0.9981253618920586,C,DISPOSITIVOS MEDICO,DUODERM ET 10X10/4X4   ,,,XGBoost
T001011,36,3.0,5.9237580209617855,1.9745860069872618,Alta,0.9981432392356046,C,MEDICAMENTOS,TALIDOMIDA TABLETA 100MG,,,XGBoost
162236,36,3.0,1.8586407545691703,0.6195469181897234,Media,0.9981611165791504,C,MEDICAMENTOS,INSULINA DEGLUDEC SOL. INYECTABLE 100UI/ML x 3 ML,SOLINSA,CRUZ VERDE,XGBoost
718999,36,3.0,7.458978726096732,2.486326242032244,Alta,0.9981789939226964,C,MEDICAMENTOS,INMUNOGLOBULINA HUMANA NORMAL  5G/100ML (50MG/ML) SOL. INYECTABLE ,AMAREY,CRUZ VERDE,XGBoost
702697,36,3.0,2.76339711883103,0.9211323729436766,Media,0.9981968712662423,C,DISPOSITIVOS MEDICO,TUBO ENDOTRAQUEAL 7.0 C/BL ,,,XGBoost
F002231,36,3.0,2.5226248955475654,0.8408749651825218,Media,0.9982147486097882,C,MEDICAMENTOS,FENITOINA 125MG/5ML SUSPENSION ORAL,,,XGBoost
B004311,36,3.0,2.6628760937957834,0.8876253645985944,Media,0.9982326259533342,C,MEDICAMENTOS,"BETAMETASONA CREMA TÓPICA 0,05%",,,XGBoost
C0000005,36,3.0,4.880387465988926,1.6267958219963088,Alta,0.9982505032968801,C,MEDICAMENTOS,CARVEDILOL TABLETA 25MG,,,XGBoost
706122,36,3.0,7.603826787755086,2.534608929251695,Alta,0.998268380640426,C,MEDICAMENTOS,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",COBO MEDICAL,CRUZ VERDE,XGBoost
700410,35,2.9166666666666665,5.517877281796841,1.8918436394732028,Alta,0.9982857613910957,C,DISPOSITIVOS MEDICO,EQUIPO PERFUSOR 50CC,,,XGBoost
D002101,35,2.9166666666666665,6.973434439269353,2.3908918077494925,Alta,0.9983031421417653,C,MEDICAMENTOS,DANAZOL 200MG TABLETA},,,Media móvil
730194,35,2.9166666666666665,2.7455197664338145,0.9413210627773079,Media,0.998320522892435,C,DISPOSITIVOS MEDICO,APOSITO TRANSPARENTE OPSITE 15X20CM REF: 4631 CX10,,,XGBoost
703665,34,2.8333333333333335,1.6966991126265962,0.5988349809270339,Media,0.9983374070502283,C,DISPOSITIVOS MEDICO,KIT MICRONEBULIZADOR PEDIATRICO,,,XGBoost
700319,34,2.8333333333333335,1.9462473604038073,0.6869108330836967,Media,0.9983542912080218,C,DISPOSITIVOS MEDICO,circuito neonatal REFERENCIA MP02650,,,Media móvil
L000001,34,2.8333333333333335,8.110972739929457,2.862696261151573,Alta,0.9983711753658151,C,MEDICAMENTOS,BACLOFENO TABLETA 10MG,,,XGBoost
707878,34,2.8333333333333335,2.32900030576263,0.8220001079162224,Media,0.9983880595236085,C,DISPOSITIVOS MEDICO,CATETER PREMICATH 28GX1FRX20CM    ,,,XGBoost
730237,34,2.8333333333333335,5.98229711631567,2.1113989822290598,Alta,0.9984049436814019,C,MEDICAMENTOS,ETAMBUTOL 400 MG TABLETA,SECRETARIA DE SALUD,,Media móvil
701853,33,2.75,8.01277389263827,2.913735960959371,Alta,0.998421331246319,C,DISPOSITIVOS MEDICO,VENDA SEMIELASTICA 3X4.1,,,Media móvil
I00000007,33,2.75,2.958039891549808,1.0756508696544758,Alta,0.9984377188112361,C,MEDICAMENTOS,"IVERMECTINA SOL. ORAL 0,6% GOTAS x 5ML",,,XGBoost
730176,32,2.6666666666666665,9.237604307034012,3.4641016151377544,Alta,0.9984536097832769,C,NUTRICION,FRESUBIN RENAL 2KCAL/ML (400KCAL/200ML) ALIMENTO PARA PROPÓSITOS MÉDICOS ESPECIA,FRESENIUS,CURZ VERDE,Media móvil
S0000012,32,2.6666666666666665,2.424621182533032,0.909232943449887,Media,0.9984695007553178,C,MEDICAMENTOS,"BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 160MCG/4,5MCG/1PUFF/120PUFF",,,XGBoost
702058,32,2.6666666666666665,2.7743413086658424,1.040377990749691,Alta,0.9984853917273586,C,DISPOSITIVOS MEDICO,SONDA NELATON # 20 ,,,Regresión Lineal
702085,32,2.6666666666666665,2.7080128015453204,1.0155048005794953,Alta,0.9985012826993994,C,DISPOSITIVOS MEDICO,CANULA NASAL OXIGENO NEONATAL,,,XGBoost
N010142,32,2.6666666666666665,7.726381410270251,2.897393028851344,Alta,0.9985171736714402,C,MEDICAMENTOS,NITROFURANTOINA TABLETA 100MG,,,Media móvil
700525,31,2.5833333333333335,4.077841080619484,1.5785191279817357,Alta,0.9985325680506048,C,MEDICAMENTOS,PROPOFOL EMULSIÓN INYECTABLE 1%/20ML,FRESENIUS,CURZ VERDE,XGBoost
700786,31,2.5833333333333335,5.24765459875922,2.031350167261633,Alta,0.9985479624297694,C,DISPOSITIVOS MEDICO,GASA VASELINADA,,,Regresión Lineal
707621,30,2.5,4.776838056516237,1.9107352226064946,Alta,0.9985628602160577,C,MEDICAMENTOS,CEFTOLOZANO/TAZOBACTAM 1.5G (1+0.5G) POLVO PARA RECONSTITUCION,,,XGBoost
719747,30,2.5,8.660254037844387,3.464101615137755,Alta,0.9985777580023459,C,MEDICAMENTOS,BROMURO DE GLICOPIRRONIO 50 MCG POLVO PARA INHALACION EN CAPSULAS,,,Media móvil
705561,30,2.5,6.98700091728789,2.794800366915156,Alta,0.9985926557886342,C,MEDICAMENTOS,PREGABALINA CAPSULA 25MG,SOLINSA,EVEDISA,Media móvil
