producto_id,nombre_producto,categoria,proveedor_principal,proveedor_alterno,categoria_abc,variabilidad,metodo_pronostico,demanda_promedio_mensual_pronosticada,lead_time_semanas,lead_time_meses,stock_seguridad,punto_reorden,inventario_actual,eoq,limite_presupuesto_unidades,cantidad_sugerida_pedido,costo_unitario,costo_estimado_pedido,valor_inventario_actual,fecha_estimada_pedido,dias_para_pedido,ordenar
705431,CATETER SWAN GANZ 5L 831HF75P,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,1.01,1.0,0.23,0.19,0.42,1.0,,0.0,0.0,209546.0,0.0,209546.0,2022-06-18,17.0,NO
705488,PROPANOLOL TABLETA 40MG,MEDICAMENTOS,SOLINSA,EVEDISA,B,Baja,Regresión Lineal,117.51,1.7,0.39,23.18,69.54,42.0,,11.0,11.0,53.0,583.0,2226.0,2022-06-01,0.0,SI
705498,MULTIVITAMINAS Y MINERALES CON LUTEINA TABLETA -,MEDICAMENTOS,,,C,Alta,XGBoost,5.92,1.0,0.23,2.31,3.67,,,,,,,,,,NO
705505,GASA ESTERIL 7.5 X 7.5 ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,1.62,1.0,0.23,0.93,1.3,48.0,,2.0,0.0,211.0,0.0,10128.0,2024-10-23,876.0,NO
705561,PREGABALINA CAPSULA 25MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,30.0,,1.0,0.0,474.0,0.0,14220.0,,,NO
705570,AMBRISENTAN 10 MG TABLETA,MEDICAMENTOS,,,C,Alta,Media móvil,7.77,1.0,0.23,1.43,3.21,12.0,,0.0,0.0,270675.0,0.0,3248100.0,2022-07-05,34.0,NO
705579,COLAGENASA UNGUENTO 40 G ,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
705632,SALBUTAMOL SUSP. PARA INHALACIÓN 100MCG//1PUFF/200PUFF,MEDICAMENTOS,SOLINSA,JC,C,Baja,Media móvil,17.68,1.7,0.39,1.26,8.23,17.0,,0.0,0.0,2815.0,0.0,47855.0,2022-06-16,15.0,NO
705740,MOXIFLOXACINO SOLUCION INFUSION FCO. 400 MG/250 ML  (AVELOX ),MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,C,Alta,Media móvil,0.0,0.7,0.16,0.0,0.0,3.0,,0.0,0.0,113739.0,0.0,341217.0,,,NO
705846,MEDROXIPROGESTERONA TABLETA 5MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,19.0,,1.0,0.0,295.0,0.0,5605.0,2030-06-01,2922.0,NO
705888,IOBAN REF/6650    ,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.69,1.0,0.23,0.12,0.28,0.0,,,0.28,0.0,0.0,0.0,2022-06-01,0.0,SI
705891,PARCHE OCULAR AD,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.34,1.0,0.23,0.06,0.14,0.0,,,0.14,0.0,0.0,0.0,2022-06-01,0.0,SI
705958,MEMANTINA TABLETA 10MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,0.54,1.7,0.39,0.15,0.36,0.0,,,0.36,0.0,0.0,0.0,2022-06-01,0.0,SI
705961,MESALAZINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,XGBoost,9.8,1.0,0.23,1.15,3.4,33.0,,2.0,0.0,218.0,0.0,7194.0,2022-08-31,92.0,NO
706053,ALTEPLASA 50 MG POLVO LIOFILIZADO 50MG,MEDICAMENTOS,EVEDISA,CRUZ VERDE,C,Alta,XGBoost,0.5,0.7,0.16,0.13,0.21,2.0,,0.0,0.0,1358084.0,0.0,2716168.0,2022-09-17,108.0,NO
706122,"FONDAPARINA 2,5MG/0,5ML SOL. INYECTABLE ",MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,C,Alta,XGBoost,0.74,0.7,0.16,0.04,0.17,0.0,,,0.17,0.0,0.0,0.0,2022-06-01,0.0,SI
706123,CATETER GASTROSTOMIA FLOW-20PUSH/ COOK,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,9.38,1.0,0.23,0.41,2.57,4.0,,0.0,0.0,531938.0,0.0,2127752.0,2022-06-05,5.0,NO
706175,CATETER YUGULAR CURVO (MAHURKAR CURVO) 5FR,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,13.36,1.0,0.23,0.4,3.48,8.0,,0.0,0.0,213451.0,0.0,1707608.0,2022-06-11,10.0,NO
706196,"BUDESONIDA/FORMOTEROL POLVO PARA INHALACIÓN 160MCG/4,5MCG/1PUFF x 120PUFF",MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.2,1.0,0.23,0.08,0.12,3.0,,0.0,0.0,101171.0,0.0,303513.0,2023-08-20,446.0,NO
706261,GELATINA FLUIDA MODIFICADA EN SOLUCIÓN IÓNICA SOLUCIÓN INYECTABLE 20G/500ML,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,Media móvil,0.0,1.7,0.39,0.0,0.0,1.0,,0.0,0.0,27722.0,0.0,27722.0,,,NO
706577,APLICADOR NITRATO DE PLATA,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.16,1.0,0.23,0.07,0.11,3.0,,0.0,0.0,2509.0,0.0,7527.0,2023-12-15,562.0,NO
706670,ACICLOVIR TABLETA 800MG,MEDICAMENTOS,,,C,Alta,XGBoost,45.6,1.0,0.23,13.93,24.43,20.0,,4.0,4.0,145.0,580.0,2900.0,2022-06-01,0.0,SI
706682,QUETIAPINA TABLETA 100MG,MEDICAMENTOS,,,C,Alta,XGBoost,57.12,1.0,0.23,5.27,18.42,30.0,,5.0,0.0,114.0,0.0,3420.0,2022-06-07,6.0,NO
706722,CALCIO CARBONATO/VITAMINA D TABLETA 600MG/125UI,MEDICAMENTOS,,,C,Alta,Regresión Lineal,53.65,1.0,0.23,20.9,33.25,0.0,,,33.25,0.0,0.0,0.0,2022-06-01,0.0,SI
707118,AZITROMICINA TABLETA 500MG,MEDICAMENTOS,,,C,Alta,XGBoost,34.67,1.0,0.23,3.9,11.87,82.0,,0.0,0.0,781.5,0.0,64083.0,2022-08-01,62.0,NO
707121,CIPROFLOXACINO 500MG TABLETA,MEDICAMENTOS,,,C,Media,XGBoost,27.44,1.0,0.23,2.12,8.44,45.0,,10.0,0.0,54.5,0.0,2452.5,2022-07-11,41.0,NO
707126,ACETAMINOFEN JARABE 150 MG/5 ML FRASCO x 60 ML,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,XGBoost,0.73,1.7,0.39,0.14,0.43,4.0,,0.0,0.0,788.0,0.0,3152.0,2022-10-28,149.0,NO
707137,LORATADINA JARABE 1MG/1ML (100MG/100ML),MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,0.8,1.7,0.39,0.1,0.42,0.0,,,0.42,0.0,0.0,0.0,2022-06-01,0.0,SI
707251,SILDENAFIL TABLETA 50MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,Media móvil,18.22,1.7,0.39,2.83,10.02,22.0,,8.0,0.0,71.0,0.0,1562.0,2022-06-21,20.0,NO
707258,TRANSDUCTOR PLASTICO,DISPOSITIVOS MEDICO,,,B,Baja,XGBoost,186.33,1.0,0.23,6.54,49.43,23.0,,0.0,0.0,63067.0,0.0,1450541.0,2022-06-01,0.0,SI
707300,SURFACTANTE PULMONAR PORCINO SUSPENSIÓN INYECTABLE 240MG/3ML,MEDICAMENTOS,AMAREY,CRUZ VERDE,C,Alta,XGBoost,0.66,0.3,0.07,0.05,0.09,0.0,,,0.09,0.0,0.0,0.0,2022-06-01,0.0,SI
707547,AGUJA COAXIAL MCXS 14X10,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
707596,ONDANSETRON SOL. INYECTABLE 4MG/2ML,MEDICAMENTOS,JC,DAGO,B,Media,XGBoost,181.9,0.6,0.13,6.64,30.57,55.0,,0.0,0.0,1900.5,0.0,104527.5,2022-06-05,4.0,NO
707597,ONDANSETRON SOL. INYECTABLE 8MG/4ML,MEDICAMENTOS,,,B,Baja,Media móvil,401.59,1.0,0.23,12.75,105.17,115.0,,1.0,0.0,509.0,0.0,58535.0,2022-06-01,1.0,NO
707610,COLECALCIFEROL 25.000 UI,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
707621,CEFTOLOZANO/TAZOBACTAM 1.5G (1+0.5G) POLVO PARA RECONSTITUCION,MEDICAMENTOS,,,C,Alta,XGBoost,1.69,1.0,0.23,0.18,0.57,20.0,,0.0,0.0,263755.0,0.0,5275100.0,2023-05-17,351.0,NO
707755,METOPROLOL SUCCINATO TABLETA 50MG,MEDICAMENTOS,SOLINSA,EVEDISA,B,Baja,XGBoost,80.9,1.7,0.39,4.08,35.99,32.0,,1.0,1.0,450.0,450.0,14400.0,2022-06-01,0.0,SI
707781,DREN BALKE 19FR REDONDO S/U REF 2232,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.09,1.0,0.23,0.04,0.06,0.0,,,0.06,0.0,0.0,0.0,2022-06-01,0.0,SI
707878,CATETER PREMICATH 28GX1FRX20CM    ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,1.67,1.0,0.23,0.25,0.63,5.0,,0.0,0.0,258391.0,0.0,1291955.0,2022-08-19,80.0,NO
708178,AGUJA P/ASPIRACION DE MEDULA OSEA DBMNI 1501 RP.M,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,3.85,1.0,0.23,0.11,1.0,4.0,,0.0,0.0,90214.0,0.0,360856.0,2022-06-24,24.0,NO
708344,JERINGA  5ML LIBRE DE LATEX,DISPOSITIVOS MEDICO,,,A,Baja,Regresión Lineal,6743.64,1.0,0.23,243.77,1795.81,540.0,,2.0,2.0,214.0,428.0,115560.0,2022-06-01,0.0,SI
708346,JERINGA 20ML ,DISPOSITIVOS MEDICO,,,A,Baja,XGBoost,635.69,1.0,0.23,2.63,148.94,73.0,,1.0,1.0,322.0,322.0,23506.0,2022-06-01,0.0,SI
708363,CIANOCOBALAMINA 1MG/1ML (VITAMINA B12) SOL. INYECTABLE,MEDICAMENTOS,SOLINSA,EVEDISA,C,Media,XGBoost,30.61,1.7,0.39,6.81,18.88,16.0,,0.0,0.0,912.0,0.0,14592.0,2022-06-01,0.0,SI
708677,DOMPERIDONA 1MG/1ML SUSPENSION,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Media,XGBoost,3.73,1.7,0.39,0.51,1.98,3.0,,0.0,0.0,31188.0,0.0,93564.0,2022-06-09,8.0,NO
708756,CATETER RECTO COAXIAL 2L 11FR X 20CM (MAHURKAR RECTO),DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,9.46,1.0,0.23,0.64,2.82,7.0,,0.0,0.0,170692.0,0.0,1194844.0,2022-06-14,13.0,NO
708771,HARTMAN SOLUCION INYECTABLE 3000 ML,MEDICAMENTOS,FRESENIUS,BAXTER,C,Alta,XGBoost,1.38,0.6,0.13,0.41,0.59,,,,,,,,,,NO
708786,SENSOR NEONATAL PULSOXIMETRO,DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,37.72,1.0,0.23,4.57,13.25,14.0,,0.0,0.0,45106.0,0.0,631484.0,2022-06-01,1.0,NO
708833,QUETIAPINA TABLETA 25MG,MEDICAMENTOS,,,B,Media,Media móvil,302.75,1.0,0.23,23.37,93.05,0.0,,,93.05,0.0,0.0,0.0,2022-06-01,0.0,SI
708836,TOPIRAMATO TABLETA 100MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,17.0,,1.0,0.0,534.0,0.0,9078.0,,,NO
708852,TRAMPA DE LUKEN    ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,72.35,1.0,0.23,10.26,26.91,17.0,,0.0,0.0,5500.0,0.0,93500.0,2022-06-01,0.0,SI
708883,AQUACEL AG+ APOSITO 20 X 30 ,DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,3.25,1.0,0.23,0.18,0.93,4.0,,0.0,0.0,130401.0,0.0,521604.0,2022-06-29,29.0,NO
708919,ZIDOVUDINA SOLUCIÓN INYECTABLE 10MG/1ML,MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,C,Alta,XGBoost,0.14,0.7,0.16,0.06,0.08,0.0,,,0.08,0.0,0.0,0.0,2022-06-01,0.0,SI
709134,LEVETIRACETAM TABLETA 500MG,MEDICAMENTOS,COBO MEDICAL,CRUZ VERDE,B,Media,XGBoost,184.68,0.7,0.16,11.94,42.3,17.0,,0.0,0.0,607.0,0.0,10319.0,2022-06-01,0.0,SI
709707,CATETER VENOSO CENTRAL (CVC) BILUMEN 7FRX20CM ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,5.63,1.0,0.23,1.16,2.45,11.0,,0.0,0.0,84003.0,0.0,924033.0,2022-07-17,46.0,NO
709736,"ALPRAZOLAM TABLETA 0,25 MG ",CONTROLADOS,,,B,Media,XGBoost,128.31,1.0,0.23,3.05,32.58,401.0,,11.0,0.0,53.0,0.0,21253.0,2022-08-27,87.0,NO
709757,DIAZEPAM SOLUCIÓN INYECTABLE 10MG/2ML ,CONTROLADOS,JC,DAGO,C,Media,Media móvil,1.69,1.1,0.26,0.13,0.57,76.0,,0.0,0.0,1108.0,0.0,84208.0,2026-02-15,1356.0,NO
710039,SEDA  0 CS424 (GS-21)SOFSILK  TYCO,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,1.87,1.0,0.23,0.38,0.82,26.0,,0.0,0.0,5100.0,0.0,132600.0,2023-07-15,409.0,NO
710045,SEDA 3-0 SS684( C-14)SOFSILK,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,11.21,1.0,0.23,0.76,3.34,7.0,,0.0,0.0,4936.0,0.0,34552.0,2022-06-10,10.0,NO
710108,SURGIPRO 4-0 SP5682 (P-12) TYCO,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2022-06-01,0.0,SI
710110,SEDA 2-0 SS685 (C-15) SOFSILK CURVA,DISPOSITIVOS MEDICO,,,C,Media,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
710111,SEDA 2-0 SS623 (SC-2) SOFSILK RECTA,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,82.2,1.0,0.23,2.84,21.75,,,,,,,,,,NO
710176,PROPOFOL SOLUCIÓN INYECTABLE 10MG/1ML (500MG/50ML),MEDICAMENTOS,,,C,Alta,Media móvil,2.74,1.0,0.23,0.51,1.14,9.0,,0.0,0.0,12909.0,0.0,116181.0,2022-08-27,87.0,NO
710356,"CARVEDILOL TABLETA 6,25MG",MEDICAMENTOS,SOLINSA,EVEDISA,B,Baja,XGBoost,457.64,1.7,0.39,18.2,198.76,1.0,,42.0,42.0,13.67,574.0,13.67,2022-06-01,0.0,SI
710703,HIDROXICARBAMIDA CÁPSULA 500MG,MEDICAMENTOS,SOLINSA,EVEDISA,C,Media,Regresión Lineal,23.49,1.7,0.39,8.57,17.84,24.0,,0.0,0.0,1215.0,0.0,29160.0,2022-06-08,8.0,NO
710768,CYSTOFLOW 500 ML,DISPOSITIVOS MEDICO,,,C,Baja,Regresión Lineal,15.8,1.0,0.23,6.48,10.12,6.0,,0.0,0.0,4137.0,0.0,24822.0,2022-06-01,0.0,SI
711321,ADAPTADOR P/CO-SET REF-93505,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.82,1.0,0.23,0.29,0.48,3.0,,0.0,0.0,37479.0,0.0,112437.0,2022-09-02,94.0,NO
711417,AZUL DE METILENO 1% x 5ML,MEDICAMENTOS,,,C,Media,Media móvil,3.26,1.0,0.23,0.51,1.26,5.0,,0.0,0.0,8897.0,0.0,44485.0,2022-07-06,35.0,NO
711979,"FLUDROCORTISONA TABLETA 0,1MG",MEDICAMENTOS,SOLINSA,EVEDISA,C,Alta,XGBoost,4.24,1.7,0.39,1.24,2.91,52.0,,0.0,0.0,1739.0,0.0,90428.0,2023-05-19,352.0,NO
712599,ARTEMETER/LUMEFANTRINA TABLETA 20/120MG,MEDICAMENTOS,,,C,Alta,XGBoost,22.44,1.0,0.23,2.52,7.69,,,,,,,,,,NO
712920,SONDA FOLEY 2 VIAS 8X3 SILICONADA PEDIATRICA ,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,1.0,,0.0,0.0,24400.0,0.0,24400.0,,,NO
712991,CANULA NASAL OXIGENO PEDIATRICA NO ESTERIL ,DISPOSITIVOS MEDICO,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
713099,CATETER VENOSO CENTRAL TRILUMEN (CVC) 7FRX20CM ,DISPOSITIVOS MEDICO,,,C,Baja,Media móvil,33.0,1.0,0.23,0.65,8.24,18.0,,0.0,0.0,94418.0,0.0,1699524.0,2022-06-10,9.0,NO
713258,"ALPRAZOLAM TABLETA 0,50 MG ",CONTROLADOS,,,C,Media,XGBoost,34.2,1.0,0.23,7.59,15.46,307.0,,11.0,0.0,49.0,0.0,15043.0,2023-02-15,260.0,NO
713549,LOPINAVIR/RITONAVIR TABLETA 200MG/50MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.46,1.0,0.23,0.12,0.23,0.0,,,0.23,0.0,0.0,0.0,2022-06-01,0.0,SI
713679,APOSITO ESTERIL 1685 IV (TEGADERM 8.5 X 11.5),DISPOSITIVOS MEDICO,,,B,Baja,Media móvil,250.43,1.0,0.23,2.04,59.67,51.0,,0.0,0.0,5702.0,0.0,290802.0,2022-06-01,0.0,SI
713842,ESTILETE GUIA ENDOTRAQUEAL 14MM,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,25.07,1.0,0.23,3.27,9.04,7.0,,0.0,0.0,3099.0,0.0,21693.0,2022-06-01,0.0,SI
713863,INMUNOGLOBULINA HUMANA ANTIHEPATITIS B SOLUCIÓN INYECTABLE 50UI/1ML (100UI/2ML),MEDICAMENTOS,AMAREY,CRUZ VERDE,C,Alta,Media móvil,0.45,0.3,0.07,0.05,0.07,,,,,,,,,,NO
713981,PIRIDOSTIGMINA TABLETA 60MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,4.48,1.0,0.23,1.66,2.69,10.0,,0.0,0.0,924.5,0.0,9245.0,2022-07-20,50.0,NO
714048,LAGRIMAS ARTIFICIALES SOLUCIÓN OFTÁLMICA 5MG/1ML (75MG/15ML),MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
714463,RIVAROXABAN TABLETA 20MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,13.0,,0.0,0.0,6071.0,0.0,78923.0,,,NO
714819,MOSAPRIDA TABLETA 5MG,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,9.0,,0.0,0.0,2333.0,0.0,20997.0,,,NO
714878,"GLUCERNA SOLUCIÓN ORAL 0,93KCAL/1ML (220,4KCAL/237ML)) ALIMENTO LIQUIDO CON CA",NUTRICION,ABBOTT,COBO,C,Alta,XGBoost,1.27,0.7,0.16,0.64,0.85,0.0,,,0.85,0.0,0.0,0.0,2022-06-01,0.0,SI
714955,CLOZAPINA TABLETA 25 MG,CONTROLADOS,SOLINSA,EVEDISA,B,Baja,Regresión Lineal,258.33,1.1,0.26,44.06,112.01,389.0,,14.0,0.0,39.0,0.0,15171.0,2022-07-03,33.0,NO
715020,DULOXETINA TABLETA 30MG,MEDICAMENTOS,,,C,Alta,Regresión Lineal,0.98,1.0,0.23,0.38,0.61,12.0,,0.0,0.0,3024.0,0.0,36288.0,2023-05-19,353.0,NO
715068,SET DE LINEA (CATETER ARTERIAL CATH 20X8),DISPOSITIVOS MEDICO,,,B,Baja,Media móvil,116.95,1.0,0.23,2.46,29.38,27.0,,0.0,0.0,30168.0,0.0,814536.0,2022-06-01,0.0,SI
715131,CEFOTAXIMA SOLUCIÓN INYECTABLE 1G,MEDICAMENTOS,JC,DAGO,C,Alta,XGBoost,1.34,0.6,0.13,0.02,0.19,19.0,,0.0,0.0,1768.0,0.0,33592.0,2023-08-01,426.0,NO
715385,CAFEINA CITRATO 20MG/ML SOL. INYECTABLE (10MG/ML CAFEINA BASE),MEDICAMENTOS,,,B,Media,XGBoost,140.23,1.0,0.23,15.61,47.88,105.0,,0.0,0.0,7112.0,0.0,746760.0,2022-06-13,12.0,NO
715460,BOLSA ACTIVE LIFE ADULTO-22771 ,DISPOSITIVOS MEDICO,,,C,Media,XGBoost,18.86,1.0,0.23,1.07,5.41,13.0,,0.0,0.0,19820.0,0.0,257660.0,2022-06-13,12.0,NO
715545,LORAZEPAM TABLETA 2MG,CONTROLADOS,SOLINSA,EVEDISA,B,Media,Regresión Lineal,513.31,1.1,0.26,178.4,313.42,63.0,,17.0,17.0,34.0,578.0,2142.0,2022-06-01,0.0,SI
715571,ACIDO POLIACRILICO 0.2% GEL OFTALMICO ESTERIL,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,4.0,,0.0,0.0,22200.0,0.0,88800.0,,,NO
715576,DORIPENEM POLVO LIOFILIZADO 500MG,MEDICAMENTOS,,,C,Alta,Media móvil,103.58,1.0,0.23,10.31,34.15,48.0,,0.0,0.0,27539.0,0.0,1321872.0,2022-06-05,4.0,NO
715623,OXICODONA TABLETA DE LIBERACIÓN CONTROLADA 10MG ,CONTROLADOS,SOLINSA,CRUZ VERDE,C,Media,XGBoost,60.9,1.1,0.26,13.55,29.57,431.0,,1.0,0.0,307.0,0.0,132317.0,2022-12-18,201.0,NO
715706,CAUCHO TUBO P/SUCCION 3MT ESTERIL  ,DISPOSITIVOS MEDICO,,,B,Baja,XGBoost,145.66,1.0,0.23,0.91,34.43,19.0,,0.0,0.0,2473.0,0.0,46987.0,2022-06-01,0.0,SI
715794,GLUTAPAK R POLVO PARA SOLUCIÓN ORAL 15G) ALIMENTO A BASE DE GLUTAMINA Y LACTOB,NUTRICION,AMAREY,CRUZ VERDE,C,Baja,Media móvil,80.21,0.3,0.07,3.31,8.58,22.0,,0.0,0.0,30098.0,0.0,662156.0,2022-06-06,5.0,NO
715826,PLEUR-EVAC 2500CC -A8000106 (PLEUROVAC),DISPOSITIVOS MEDICO,,,C,Baja,XGBoost,7.12,1.0,0.23,0.92,2.56,3.0,,0.0,0.0,117850.0,0.0,353550.0,2022-06-02,2.0,NO
716204,KETAMINA SOL. INYECTABLE 500MG,CONTROLADOS,WORDL MEDICAL,,C,Alta,Media móvil,1.34,1.1,0.26,0.06,0.42,12.0,,0.0,0.0,13075.0,0.0,156900.0,2023-02-18,262.0,NO
716715,CLONAZEPAM TABLETA 2 MG ,CONTROLADOS,SOLINSA,CRUZ VERDE,C,Alta,Media móvil,54.62,1.1,0.26,4.84,19.2,124.0,,8.0,0.0,65.0,0.0,8060.0,2022-07-29,58.0,NO
716732,IBUPROFENO 10MG/2ML SOL. INYECTABLE,MEDICAMENTOS,,,C,Alta,XGBoost,0.19,1.0,0.23,0.06,0.1,,,,,,,,,,NO
716753,BOLSA RECOLECTORA 1000 CC REF: Z-01000,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,1.71,1.0,0.23,0.09,0.49,0.0,,,0.49,0.0,0.0,0.0,2022-06-01,0.0,SI
716754,CONECTOR EN Y -SUPLESALUD,DISPOSITIVOS MEDICO,,,C,Alta,Regresión Lineal,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
716842,TERLIPRESINA ACETATO 1MG,MEDICAMENTOS,JC,SOLINSA,C,Alta,XGBoost,13.8,0.6,0.13,0.07,1.88,35.0,,0.0,0.0,102704.0,0.0,3594640.0,2022-08-13,73.0,NO
716958,CATETER  UMBILICAL 2.5 FR,DISPOSITIVOS MEDICO,,,C,Alta,XGBoost,0.75,1.0,0.23,0.1,0.27,11.0,,0.0,0.0,30741.0,0.0,338151.0,2023-08-12,437.0,NO
717140,NUTRICION ENTERAL CETOGENICA 300 G LATA,NUTRICION,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
717160,PROGESTERONA CÁPSULA 200MG,MEDICAMENTOS,,,C,Alta,XGBoost,0.17,1.0,0.23,0.04,0.08,18.0,,0.0,0.0,3264.0,0.0,58752.0,2031-05-17,3273.0,NO
717191,MOXIFLOXACINO TABLETA 400MG,MEDICAMENTOS,,,C,Alta,Media móvil,6.08,1.0,0.23,0.6,2.0,,,,,,,,,,NO
717218,"CLONAZEPAM SOL. ORAL 2,5MG/1ML x 20ML",CONTROLADOS,,,C,Media,Regresión Lineal,1.93,1.0,0.23,0.23,0.67,29.0,,0.0,0.0,4271.0,0.0,123859.0,2023-08-22,448.0,NO
717219,"CLONAZEPAM TABLETA 0,5 MG ",CONTROLADOS,,,B,Media,Regresión Lineal,148.07,1.0,0.23,35.49,69.57,345.0,,8.0,0.0,66.0,0.0,22770.0,2022-07-27,57.0,NO
717248,N-ACETILCISTEINA GRANULOS PARA SUSPENCIÓN ORAL 600MG,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,XGBoost,0.55,1.7,0.39,0.13,0.34,34.0,,2.0,0.0,232.0,0.0,7888.0,2027-07-07,1863.0,NO
717262,OXITOCINA 10UI SOL. INYECTABLE,CONTROLADOS,FRESENIUS,CRUZ VERDE,C,Alta,XGBoost,1.38,1.1,0.26,0.26,0.62,635.0,,0.0,0.0,1070.0,0.0,679450.0,2060-08-19,13959.0,NO
717274,PREGABALINA TABLETA 75MG,MEDICAMENTOS,,,B,Media,XGBoost,139.7,1.0,0.23,8.36,40.51,97.0,,7.0,0.0,74.0,0.0,7178.0,2022-06-13,12.0,NO
717280,SACUBITRIL/ VALSARTAN 100 MG TABLETA,MEDICAMENTOS,EVEDISA,CRUZ VERDE,C,Alta,XGBoost,0.21,0.7,0.16,0.08,0.11,10.0,,0.0,0.0,4912.0,0.0,49120.0,2026-05-04,1434.0,NO
717389,VASO DESECHABLE 7 ONZ,DISPOSITIVOS MEDICO,,,A,Alta,XGBoost,201.03,1.0,0.23,45.41,91.68,0.0,,,91.68,0.0,0.0,0.0,2022-06-01,0.0,SI
717421,NUTRAMIGEN PREMIUM CON LGG 357G LATA,MEDICAMENTOS,,,C,Alta,Media móvil,0.0,1.0,0.23,0.0,0.0,,,,,,,,,,NO
717432,FLUTICASONA/SALMETEROL SUSPENSIÓN PARA INHALACIÓN 250MCG/25MCG/1PUFF/120PUFF,MEDICAMENTOS,,,C,Media,Regresión Lineal,1.83,1.0,0.23,0.48,0.9,3.0,,0.0,0.0,78130.0,0.0,234390.0,2022-07-05,35.0,NO
717442,BUDESONIDA/FORMOTEROL SUSPENSIÓN PARA INHALACIÓN 320MCG/9MCG/1PUFF/60PUFF,MEDICAMENTOS,,,C,Alta,Media móvil,0.45,1.0,0.23,0.08,0.19,0.0,,,0.19,0.0,0.0,0.0,2022-06-01,0.0,SI
717450,N-ACETILCISTEINA SOLUCIÓN INYECTABLE 300MG/3ML,MEDICAMENTOS,SOLINSA,CRUZ VERDE,C,Alta,Regresión Lineal,16.41,1.7,0.39,7.85,14.32,12.0,,0.0,0.0,3374.0,0.0,40488.0,2022-06-01,0.0,SI
